x,y,z,intensity,ring,angle_deg,range
-19.7957,-53.9251,0.164408,9,11,-110.158,57.444
-24.3653,-53.9005,-0.178572,13,12,-114.325,59.152
-14.9604,-52.2004,-0.484289,17,13,-105.992,54.304
-19.1031,-52.0384,-0.821456,12,14,-110.158,55.44
-23.4113,-51.7901,-1.17763,11,15,-114.325,56.848
-14.3266,-49.9891,-1.38349,8,16,-105.992,52.02
-18.4531,-50.2676,-1.74266,14,17,-110.158,53.576
-22.8541,-50.5575,-2.13239,9,18,-114.325,55.524
-11.5895,-40.4388,-1.86314,1,19,-105.992,42.108
-12.6877,-34.5623,-1.84962,1,20,-110.158,36.864
-13.7823,-30.489,-1.8771,1,21,-114.325,33.512
-7.14497,-24.9305,-1.608,3,22,-105.992,25.984
-8.2145,-22.3769,-1.61919,2,23,-110.158,23.892
-9.0227,-19.9598,-1.61662,3,24,-114.325,21.964
-5.02798,-17.5439,-1.45426,5,25,-105.992,18.308
-5.88784,-16.039,-1.46263,5,26,-110.158,17.148
-6.67804,-14.773,-1.48314,4,27,-114.325,16.28
-3.87838,-13.5326,-1.37087,6,28,-105.992,14.144
-4.64682,-12.6583,-1.39275,8,29,-110.158,13.556
-3.84537,-10.4751,-1.35014,7,30,-110.158,11.24
-3.26325,-8.88935,-1.31314,6,31,-110.158,9.56
-2.8531,-7.77206,-1.29589,7,32,-110.158,8.38
-2.53266,-6.89916,-1.28015,9,33,-110.158,7.46
-2.27695,-6.2026,-1.26854,7,34,-110.158,6.728
-2.06683,-5.6302,-1.25755,7,35,-110.158,6.128
-1.87775,-5.11515,-1.23896,12,36,-110.158,5.588
-1.73247,-4.71938,-1.23166,11,37,-110.158,5.176
-1.22454,-3.33575,-1.20449,9,38,-110.158,3.752
-0.887663,-2.41807,-1.18655,10,39,-110.158,2.836
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-21.2565,-57.9045,2.36098,1,5,-110.158,61.728
-65.0596,-143.924,5.10711,12,6,-114.325,158.028
-15.9891,-55.7897,1.53488,14,7,-105.992,58.056
-20.4352,-55.6671,1.21832,12,8,-110.158,59.312
-25.2261,-55.8046,0.896825,18,9,-114.325,61.248
-15.4309,-53.8423,0.489745,14,10,-105.992,56.012
-19.7957,-53.9251,0.164408,9,11,-110.158,57.444
-24.3653,-53.9005,-0.178572,13,12,-114.325,59.152
-14.9604,-52.2004,-0.484289,17,13,-105.992,54.304
-19.1031,-52.0384,-0.821456,12,14,-110.158,55.44
-23.4113,-51.7901,-1.17763,11,15,-114.325,56.848
-14.3266,-49.9891,-1.38349,8,16,-105.992,52.02
-18.4531,-50.2676,-1.74266,14,17,-110.158,53.576
-22.8541,-50.5575,-2.13239,9,18,-114.325,55.524
-11.5895,-40.4388,-1.86314,1,19,-105.992,42.108
-12.6877,-34.5623,-1.84962,1,20,-110.158,36.864
-13.7823,-30.489,-1.8771,1,21,-114.325,33.512
-7.14497,-24.9305,-1.608,3,22,-105.992,25.984
-8.2145,-22.3769,-1.61919,2,23,-110.158,23.892
-9.0227,-19.9598,-1.61662,3,24,-114.325,21.964
-5.02798,-17.5439,-1.45426,5,25,-105.992,18.308
-5.88784,-16.039,-1.46263,5,26,-110.158,17.148
-6.67804,-14.773,-1.48314,4,27,-114.325,16.28
-3.87838,-13.5326,-1.37087,6,28,-105.992,14.144
-4.64682,-12.6583,-1.39275,8,29,-110.158,13.556
-3.84537,-10.4751,-1.35014,7,30,-110.158,11.24
-3.26325,-8.88935,-1.31314,6,31,-110.158,9.56
-2.8531,-7.77206,-1.29589,7,32,-110.158,8.38
-2.53266,-6.89916,-1.28015,9,33,-110.158,7.46
-2.27695,-6.2026,-1.26854,7,34,-110.158,6.728
-2.06683,-5.6302,-1.25755,7,35,-110.158,6.128
-1.87775,-5.11515,-1.23896,12,36,-110.158,5.588
-1.73247,-4.71938,-1.23166,11,37,-110.158,5.176
-1.22454,-3.33575,-1.20449,9,38,-110.158,3.752
-0.887663,-2.41807,-1.18655,10,39,-110.158,2.836
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-28.1761,-75.9337,3.10009,7,5,-110.358,81.052
-65.2065,-142.917,5.07944,3,6,-114.525,157.172
-16.2149,-55.8411,1.53784,14,7,-106.192,58.168
-20.6906,-55.7604,1.22194,14,8,-110.358,59.488
-25.4622,-55.8072,0.898289,19,9,-114.525,61.348
-15.6511,-53.8995,0.49076,16,10,-106.192,56.128
-20.013,-53.9344,0.164649,10,11,-110.358,57.528
-24.6048,-53.9279,-0.178947,13,12,-114.525,59.276
-15.1547,-52.1901,-0.484681,17,13,-106.192,54.348
-19.2985,-52.0089,-0.822049,12,14,-110.358,55.48
-23.67,-51.8791,-1.18153,12,15,-114.525,57.036
-14.5189,-50.0003,-1.3852,8,16,-106.192,52.084
-18.6549,-50.2741,-1.74513,14,17,-110.358,53.652
-23.0703,-50.5646,-2.13608,10,18,-114.525,55.62
-11.7329,-40.4058,-1.86349,1,19,-106.192,42.116
-12.8861,-34.7276,-1.86086,1,20,-110.358,37.088
-13.8704,-30.4007,-1.87464,2,21,-114.525,33.468
-7.21747,-24.8556,-1.60478,3,22,-106.192,25.932
-8.28006,-22.3145,-1.61675,2,23,-110.358,23.856
-9.08238,-19.9064,-1.61486,3,24,-114.525,21.94
-5.08474,-17.5109,-1.45299,5,25,-106.192,18.292
-5.95627,-16.0519,-1.4657,5,26,-110.358,17.184
-6.70642,-14.6989,-1.47803,5,27,-114.525,16.224
-3.9378,-13.561,-1.37514,6,28,-106.192,14.188
-4.69651,-12.6569,-1.39439,7,29,-110.358,13.572
-3.88606,-10.4728,-1.35158,6,30,-110.358,11.252
-3.30115,-8.89647,-1.31588,6,31,-110.358,9.58
-2.87608,-7.75094,-1.29404,10,32,-110.358,8.368
-2.5581,-6.89398,-1.28084,7,33,-110.358,7.464
-2.29449,-6.18357,-1.26628,10,34,-110.358,6.716
-2.08102,-5.60827,-1.25426,11,35,-110.358,6.112
-1.89695,-5.11222,-1.23985,13,36,-110.358,5.592
-1.74488,-4.70238,-1.22881,6,37,-110.358,5.164
-1.23354,-3.32435,-1.20192,6,38,-110.358,3.744
-0.893571,-2.40814,-1.18321,11,39,-110.358,2.828
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-28.1761,-75.9337,3.10009,7,5,-110.358,81.052
-27.0531,-59.294,2.10737,0,6,-114.525,65.208
-16.2149,-55.8411,1.53784,14,7,-106.192,58.168
-20.6906,-55.7604,1.22194,14,8,-110.358,59.488
-25.4622,-55.8072,0.898289,19,9,-114.525,61.348
-15.6511,-53.8995,0.49076,16,10,-106.192,56.128
-20.013,-53.9344,0.164649,10,11,-110.358,57.528
-24.6048,-53.9279,-0.178947,13,12,-114.525,59.276
-15.1547,-52.1901,-0.484681,17,13,-106.192,54.348
-19.2985,-52.0089,-0.822049,12,14,-110.358,55.48
-23.67,-51.8791,-1.18153,12,15,-114.525,57.036
-14.5189,-50.0003,-1.3852,8,16,-106.192,52.084
-18.6549,-50.2741,-1.74513,14,17,-110.358,53.652
-23.0703,-50.5646,-2.13608,10,18,-114.525,55.62
-11.7329,-40.4058,-1.86349,1,19,-106.192,42.116
-12.8861,-34.7276,-1.86086,1,20,-110.358,37.088
-13.8704,-30.4007,-1.87464,2,21,-114.525,33.468
-7.21747,-24.8556,-1.60478,3,22,-106.192,25.932
-8.28006,-22.3145,-1.61675,2,23,-110.358,23.856
-9.08238,-19.9064,-1.61486,3,24,-114.525,21.94
-5.08474,-17.5109,-1.45299,5,25,-106.192,18.292
-5.95627,-16.0519,-1.4657,5,26,-110.358,17.184
-6.70642,-14.6989,-1.47803,5,27,-114.525,16.224
-3.9378,-13.561,-1.37514,6,28,-106.192,14.188
-4.69651,-12.6569,-1.39439,7,29,-110.358,13.572
-3.88606,-10.4728,-1.35158,6,30,-110.358,11.252
-3.30115,-8.89647,-1.31588,6,31,-110.358,9.58
-2.87608,-7.75094,-1.29404,10,32,-110.358,8.368
-2.5581,-6.89398,-1.28084,7,33,-110.358,7.464
-2.29449,-6.18357,-1.26628,10,34,-110.358,6.716
-2.08102,-5.60827,-1.25426,11,35,-110.358,6.112
-1.89695,-5.11222,-1.23985,13,36,-110.358,5.592
-1.74488,-4.70238,-1.22881,6,37,-110.358,5.164
-1.23354,-3.32435,-1.20192,6,38,-110.358,3.744
-0.893571,-2.40814,-1.18321,11,39,-110.358,2.828
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-28.6474,-76.385,3.12258,6,5,-110.558,81.64
-65.4608,-142.159,5.06057,13,6,-114.725,156.588
-16.4143,-55.7995,1.53827,16,7,-106.392,58.184
-20.9132,-55.7628,1.22358,14,8,-110.558,59.568
-25.7071,-55.827,0.900046,19,9,-114.725,61.468
-15.8606,-53.9174,0.491424,16,10,-106.392,56.204
-20.2532,-54.0028,0.165072,10,11,-110.558,57.676
-24.8397,-53.9434,-0.179285,14,12,-114.725,59.388
-15.3628,-52.2251,-0.485502,18,13,-106.392,54.44
-19.5109,-52.0236,-0.823353,11,14,-110.558,55.568
-23.9162,-51.9378,-1.18476,11,15,-114.725,57.192
-14.7148,-50.0222,-1.38722,9,16,-106.392,52.16
-18.8569,-50.2798,-1.74761,12,17,-110.558,53.728
-23.2935,-50.5855,-2.14038,11,18,-114.725,55.732
-11.8761,-40.3722,-1.86385,1,19,-106.392,42.124
-13.076,-34.8657,-1.87069,1,20,-110.558,37.284
-14.0099,-30.4247,-1.87912,2,21,-114.725,33.548
-7.31095,-24.8532,-1.60627,2,22,-106.392,25.956
-8.37192,-22.3228,-1.61946,2,23,-110.558,23.896
-9.16683,-19.9072,-1.61751,3,24,-114.725,21.976
-5.14809,-17.5007,-1.45362,5,25,-106.392,18.3
-6.01646,-16.0422,-1.46673,4,26,-110.558,17.196
-6.78268,-14.7297,-1.4835,5,27,-114.725,16.284
-3.97613,-13.5167,-1.37204,6,28,-106.392,14.156
-4.74625,-12.6554,-1.39604,7,29,-110.558,13.588
-3.92678,-10.4703,-1.35302,7,30,-110.558,11.264
-3.33358,-8.88861,-1.31643,6,31,-110.558,9.584
-2.90312,-7.74085,-1.29404,6,32,-110.558,8.368
-2.58215,-6.885,-1.28084,7,33,-110.558,7.464
-2.32158,-6.19023,-1.26929,8,34,-110.558,6.732
-2.10608,-5.61564,-1.25755,7,35,-110.558,6.128
-1.91753,-5.11287,-1.24162,10,36,-110.558,5.6
-1.76128,-4.69626,-1.22881,11,37,-110.558,5.164
-1.24647,-3.32357,-1.20321,10,38,-110.558,3.748
-0.89942,-2.3982,-1.17986,11,39,-110.558,2.82
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-21.7234,-57.9231,2.36787,1,5,-110.558,61.908
-65.4608,-142.159,5.06057,13,6,-114.725,156.588
-16.4143,-55.7995,1.53827,16,7,-106.392,58.184
-20.9132,-55.7628,1.22358,14,8,-110.558,59.568
-25.7071,-55.827,0.900046,19,9,-114.725,61.468
-15.8606,-53.9174,0.491424,16,10,-106.392,56.204
-20.2532,-54.0028,0.165072,10,11,-110.558,57.676
-24.8397,-53.9434,-0.179285,14,12,-114.725,59.388
-15.3628,-52.2251,-0.485502,18,13,-106.392,54.44
-19.5109,-52.0236,-0.823353,11,14,-110.558,55.568
-23.9162,-51.9378,-1.18476,11,15,-114.725,57.192
-14.7148,-50.0222,-1.38722,9,16,-106.392,52.16
-18.8569,-50.2798,-1.74761,12,17,-110.558,53.728
-23.2935,-50.5855,-2.14038,11,18,-114.725,55.732
-11.8761,-40.3722,-1.86385,1,19,-106.392,42.124
-13.076,-34.8657,-1.87069,1,20,-110.558,37.284
-14.0099,-30.4247,-1.87912,2,21,-114.725,33.548
-7.31095,-24.8532,-1.60627,2,22,-106.392,25.956
-8.37192,-22.3228,-1.61946,2,23,-110.558,23.896
-9.16683,-19.9072,-1.61751,3,24,-114.725,21.976
-5.14809,-17.5007,-1.45362,5,25,-106.392,18.3
-6.01646,-16.0422,-1.46673,4,26,-110.558,17.196
-6.78268,-14.7297,-1.4835,5,27,-114.725,16.284
-3.97613,-13.5167,-1.37204,6,28,-106.392,14.156
-4.74625,-12.6554,-1.39604,7,29,-110.558,13.588
-3.92678,-10.4703,-1.35302,7,30,-110.558,11.264
-3.33358,-8.88861,-1.31643,6,31,-110.558,9.584
-2.90312,-7.74085,-1.29404,6,32,-110.558,8.368
-2.58215,-6.885,-1.28084,7,33,-110.558,7.464
-2.32158,-6.19023,-1.26929,8,34,-110.558,6.732
-2.10608,-5.61564,-1.25755,7,35,-110.558,6.128
-1.91753,-5.11287,-1.24162,10,36,-110.558,5.6
-1.76128,-4.69626,-1.22881,11,37,-110.558,5.164
-1.24647,-3.32357,-1.20321,10,38,-110.558,3.748
-0.89942,-2.3982,-1.17986,11,39,-110.558,2.82
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-28.639,-75.5594,3.0929,7,5,-110.758,80.864
-65.7342,-141.451,5.04351,11,6,-114.925,156.06
-16.6478,-55.8722,1.54186,14,7,-106.592,58.32
-21.1361,-55.7642,1.22523,13,8,-110.758,59.648
-25.9591,-55.8602,0.902038,19,9,-114.925,61.604
-16.0579,-53.8924,0.491704,16,10,-106.592,56.236
-20.4756,-54.0215,0.165347,12,11,-110.758,57.772
-25.0818,-53.9724,-0.179671,16,12,-114.925,59.516
-15.5747,-52.2708,-0.486429,17,13,-106.592,54.544
-19.7264,-52.0449,-0.824775,11,14,-110.758,55.664
-24.1479,-51.9628,-1.18724,12,15,-114.925,57.312
-14.9064,-50.028,-1.38881,9,16,-106.592,52.22
-19.0649,-50.2997,-1.7506,11,17,-110.758,53.82
-23.5255,-50.6235,-2.14545,9,18,-114.925,55.864
-12.0432,-40.4186,-1.86792,1,19,-106.592,42.216
-13.1367,-34.6592,-1.86206,1,20,-110.758,37.112
-14.217,-30.5929,-1.89256,1,21,-114.925,33.788
-7.43186,-24.9424,-1.61369,2,22,-106.592,26.076
-8.46959,-22.3457,-1.62325,2,23,-110.758,23.952
-9.26148,-19.9294,-1.62192,3,24,-114.925,22.036
-5.22509,-17.5361,-1.45807,5,25,-106.592,18.356
-6.07949,-16.0398,-1.46843,4,26,-110.758,17.216
-6.83573,-14.7095,-1.48387,5,27,-114.925,16.288
-4.04261,-13.5676,-1.37863,5,28,-106.592,14.224
-4.7904,-12.6387,-1.39604,7,29,-110.758,13.588
-3.96471,-10.4603,-1.3535,6,30,-110.758,11.268
-3.36879,-8.88803,-1.31808,5,31,-110.758,9.596
-2.93153,-7.73437,-1.29465,11,32,-110.758,8.372
-2.61035,-6.887,-1.2829,7,33,-110.758,7.476
-2.34039,-6.17474,-1.26779,12,34,-110.758,6.724
-2.11735,-5.58629,-1.25262,11,35,-110.758,6.104
-1.93398,-5.1025,-1.24074,12,36,-110.758,5.596
-1.78317,-4.70461,-1.23262,10,37,-110.758,5.18
-1.25806,-3.3192,-1.20321,5,38,-110.758,3.748
-0.896197,-2.36447,-1.1648,13,39,-110.758,2.784
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-28.639,-75.5594,3.0929,7,5,-110.758,80.864
-27.527,-59.2342,2.11203,0,6,-114.925,65.352
-16.6478,-55.8722,1.54186,14,7,-106.592,58.32
-21.1361,-55.7642,1.22523,13,8,-110.758,59.648
-25.9591,-55.8602,0.902038,19,9,-114.925,61.604
-16.0579,-53.8924,0.491704,16,10,-106.592,56.236
-20.4756,-54.0215,0.165347,12,11,-110.758,57.772
-25.0818,-53.9724,-0.179671,16,12,-114.925,59.516
-15.5747,-52.2708,-0.486429,17,13,-106.592,54.544
-19.7264,-52.0449,-0.824775,11,14,-110.758,55.664
-24.1479,-51.9628,-1.18724,12,15,-114.925,57.312
-14.9064,-50.028,-1.38881,9,16,-106.592,52.22
-19.0649,-50.2997,-1.7506,11,17,-110.758,53.82
-23.5255,-50.6235,-2.14545,9,18,-114.925,55.864
-12.0432,-40.4186,-1.86792,1,19,-106.592,42.216
-13.1367,-34.6592,-1.86206,1,20,-110.758,37.112
-14.217,-30.5929,-1.89256,1,21,-114.925,33.788
-7.43186,-24.9424,-1.61369,2,22,-106.592,26.076
-8.46959,-22.3457,-1.62325,2,23,-110.758,23.952
-9.26148,-19.9294,-1.62192,3,24,-114.925,22.036
-5.22509,-17.5361,-1.45807,5,25,-106.592,18.356
-6.07949,-16.0398,-1.46843,4,26,-110.758,17.216
-6.83573,-14.7095,-1.48387,5,27,-114.925,16.288
-4.04261,-13.5676,-1.37863,5,28,-106.592,14.224
-4.7904,-12.6387,-1.39604,7,29,-110.758,13.588
-3.96471,-10.4603,-1.3535,6,30,-110.758,11.268
-3.36879,-8.88803,-1.31808,5,31,-110.758,9.596
-2.93153,-7.73437,-1.29465,11,32,-110.758,8.372
-2.61035,-6.887,-1.2829,7,33,-110.758,7.476
-2.34039,-6.17474,-1.26779,12,34,-110.758,6.724
-2.11735,-5.58629,-1.25262,11,35,-110.758,6.104
-1.93398,-5.1025,-1.24074,12,36,-110.758,5.596
-1.78317,-4.70461,-1.23262,10,37,-110.758,5.18
-1.25806,-3.3192,-1.20321,5,38,-110.758,3.748
-0.896197,-2.36447,-1.1648,13,39,-110.758,2.784
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-29.0784,-75.9181,3.11172,7,5,-110.958,81.356
-66.0901,-140.927,5.03303,13,6,-115.125,155.736
-16.8669,-55.8941,1.54408,15,7,-106.792,58.404
-21.3835,-55.8283,1.22827,13,8,-110.958,59.796
-26.1998,-55.867,0.903619,18,9,-115.125,61.712
-16.284,-53.9624,0.492858,12,10,-106.792,56.368
-20.6726,-53.9722,0.165416,12,11,-110.958,57.796
-25.3261,-54.0041,-0.18007,15,12,-115.125,59.648
-15.7836,-52.3042,-0.48725,16,13,-106.792,54.636
-19.938,-52.0542,-0.82602,12,14,-110.958,55.748
-24.4056,-52.0411,-1.19097,13,15,-115.125,57.492
-15.1041,-50.0522,-1.39094,8,16,-106.792,52.3
-19.2689,-50.3075,-1.7532,11,17,-110.958,53.9
-23.7377,-50.617,-2.14867,9,18,-115.125,55.948
-12.2246,-40.5102,-1.87411,1,19,-106.792,42.356
-13.3205,-34.7773,-1.87089,1,20,-110.958,37.288
-14.2898,-30.4708,-1.88808,1,21,-115.125,33.708
-7.51081,-24.8895,-1.61196,3,22,-106.792,26.048
-8.55325,-22.3309,-1.62434,2,23,-110.958,23.968
-9.33945,-19.915,-1.62339,3,24,-115.125,22.056
-5.28857,-17.5254,-1.45871,5,25,-106.792,18.364
-6.14257,-16.0371,-1.47014,4,26,-110.958,17.236
-6.89718,-14.7072,-1.48605,4,27,-115.125,16.312
-4.0911,-13.5572,-1.37902,5,28,-106.792,14.228
-4.84303,-12.6442,-1.3985,7,29,-110.958,13.612
-4.0083,-10.4649,-1.35591,6,30,-110.958,11.288
-3.39696,-8.86882,-1.31698,5,31,-110.958,9.588
-2.97264,-7.76099,-1.30084,7,32,-110.958,8.412
-2.63438,-6.87785,-1.2829,9,33,-110.958,7.476
-2.36614,-6.17754,-1.27005,7,34,-110.958,6.736
-2.14244,-5.59348,-1.25591,7,35,-110.958,6.12
-1.96015,-5.11757,-1.24606,12,36,-110.958,5.62
-1.79402,-4.68385,-1.22881,10,37,-110.958,5.164
-1.26829,-3.31125,-1.20192,10,38,-110.958,3.744
-0.91614,-2.39187,-1.17986,19,39,-110.958,2.82
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-29.0784,-75.9181,3.11172,7,5,-110.958,81.356
-27.7336,-59.1377,2.11203,0,6,-115.125,65.352
-16.8669,-55.8941,1.54408,15,7,-106.792,58.404
-21.3835,-55.8283,1.22827,13,8,-110.958,59.796
-26.1998,-55.867,0.903619,18,9,-115.125,61.712
-16.284,-53.9624,0.492858,12,10,-106.792,56.368
-20.6726,-53.9722,0.165416,12,11,-110.958,57.796
-25.3261,-54.0041,-0.18007,15,12,-115.125,59.648
-15.7836,-52.3042,-0.48725,16,13,-106.792,54.636
-19.938,-52.0542,-0.82602,12,14,-110.958,55.748
-24.4056,-52.0411,-1.19097,13,15,-115.125,57.492
-15.1041,-50.0522,-1.39094,8,16,-106.792,52.3
-19.2689,-50.3075,-1.7532,11,17,-110.958,53.9
-23.7377,-50.617,-2.14867,9,18,-115.125,55.948
-12.2246,-40.5102,-1.87411,1,19,-106.792,42.356
-13.3205,-34.7773,-1.87089,1,20,-110.958,37.288
-14.2898,-30.4708,-1.88808,1,21,-115.125,33.708
-7.51081,-24.8895,-1.61196,3,22,-106.792,26.048
-8.55325,-22.3309,-1.62434,2,23,-110.958,23.968
-9.33945,-19.915,-1.62339,3,24,-115.125,22.056
-5.28857,-17.5254,-1.45871,5,25,-106.792,18.364
-6.14257,-16.0371,-1.47014,4,26,-110.958,17.236
-6.89718,-14.7072,-1.48605,4,27,-115.125,16.312
-4.0911,-13.5572,-1.37902,5,28,-106.792,14.228
-4.84303,-12.6442,-1.3985,7,29,-110.958,13.612
-4.0083,-10.4649,-1.35591,6,30,-110.958,11.288
-3.39696,-8.86882,-1.31698,5,31,-110.958,9.588
-2.97264,-7.76099,-1.30084,7,32,-110.958,8.412
-2.63438,-6.87785,-1.2829,9,33,-110.958,7.476
-2.36614,-6.17754,-1.27005,7,34,-110.958,6.736
-2.14244,-5.59348,-1.25591,7,35,-110.958,6.12
-1.96015,-5.11757,-1.24606,12,36,-110.958,5.62
-1.79402,-4.68385,-1.22881,10,37,-110.958,5.164
-1.26829,-3.31125,-1.20192,10,38,-110.958,3.744
-0.91614,-2.39187,-1.17986,19,39,-110.958,2.82
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-29.388,-75.9317,3.11646,4,5,-111.158,81.48
-66.6056,-140.746,5.03484,10,6,-115.325,155.792
-17.0806,-55.8961,1.54578,15,7,-106.992,58.468
-21.6404,-55.9137,1.2318,13,8,-111.158,59.968
-26.4391,-55.8692,0.905142,18,9,-115.325,61.816
-16.5085,-54.0238,0.493942,13,10,-106.992,56.492
-20.8768,-53.9407,0.165542,12,11,-111.158,57.84
-25.5743,-54.0419,-0.180492,14,12,-115.325,59.788
-15.9918,-52.333,-0.488034,16,13,-106.992,54.724
-20.1556,-52.0775,-0.827501,13,14,-111.158,55.848
-24.6179,-52.0207,-1.19246,14,15,-115.325,57.564
-15.295,-50.0527,-1.39243,8,16,-106.992,52.356
-19.4762,-50.3219,-1.75606,11,17,-111.158,53.988
-23.957,-50.6242,-2.15251,9,18,-115.325,56.048
0,0,0,0,19,0,0
-13.4159,-34.6635,-1.86728,1,20,-111.158,37.216
-14.3977,-30.4243,-1.8883,1,21,-115.325,33.712
-7.60698,-24.8937,-1.61394,2,22,-106.992,26.08
-8.63259,-22.3046,-1.62461,2,23,-111.158,23.972
-9.41915,-19.9039,-1.62516,3,24,-115.325,22.08
-5.3637,-17.5526,-1.46252,5,25,-106.992,18.412
-6.21577,-16.0601,-1.47423,4,26,-111.158,17.284
-6.96041,-14.7082,-1.4886,5,27,-115.325,16.34
-4.1384,-13.5428,-1.37902,5,28,-106.992,14.228
-4.89,-12.6346,-1.39932,6,29,-111.158,13.62
-4.04767,-10.4582,-1.35687,6,30,-111.158,11.296
-3.43791,-8.88277,-1.32083,6,31,-111.158,9.616
-2.99258,-7.73214,-1.29775,11,32,-111.158,8.392
-2.65837,-6.86861,-1.2829,8,33,-111.158,7.476
-2.38627,-6.16558,-1.26929,12,34,-111.158,6.732
-2.15912,-5.57867,-1.25426,11,35,-111.158,6.112
-1.97659,-5.10706,-1.24517,12,36,-111.158,5.616
-1.81317,-4.6848,-1.23071,10,37,-111.158,5.172
-1.28667,-3.32447,-1.20834,7,38,-111.158,3.764
-0.928418,-2.39882,-1.18488,10,39,-111.158,2.832
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-29.388,-75.9317,3.11646,4,5,-111.158,81.48
-66.6056,-140.746,5.03484,10,6,-115.325,155.792
-17.0806,-55.8961,1.54578,15,7,-106.992,58.468
-21.6404,-55.9137,1.2318,13,8,-111.158,59.968
-26.4391,-55.8692,0.905142,18,9,-115.325,61.816
-16.5085,-54.0238,0.493942,13,10,-106.992,56.492
-20.8768,-53.9407,0.165542,12,11,-111.158,57.84
-25.5743,-54.0419,-0.180492,14,12,-115.325,59.788
-15.9918,-52.333,-0.488034,16,13,-106.992,54.724
-20.1556,-52.0775,-0.827501,13,14,-111.158,55.848
-24.6179,-52.0207,-1.19246,14,15,-115.325,57.564
-15.295,-50.0527,-1.39243,8,16,-106.992,52.356
-19.4762,-50.3219,-1.75606,11,17,-111.158,53.988
-23.957,-50.6242,-2.15251,9,18,-115.325,56.048
0,0,0,0,19,0,0
-13.4159,-34.6635,-1.86728,1,20,-111.158,37.216
-14.3977,-30.4243,-1.8883,1,21,-115.325,33.712
-7.60698,-24.8937,-1.61394,2,22,-106.992,26.08
-8.63259,-22.3046,-1.62461,2,23,-111.158,23.972
-9.41915,-19.9039,-1.62516,3,24,-115.325,22.08
-5.3637,-17.5526,-1.46252,5,25,-106.992,18.412
-6.21577,-16.0601,-1.47423,4,26,-111.158,17.284
-6.96041,-14.7082,-1.4886,5,27,-115.325,16.34
-4.1384,-13.5428,-1.37902,5,28,-106.992,14.228
-4.89,-12.6346,-1.39932,6,29,-111.158,13.62
-4.04767,-10.4582,-1.35687,6,30,-111.158,11.296
-3.43791,-8.88277,-1.32083,6,31,-111.158,9.616
-2.99258,-7.73214,-1.29775,11,32,-111.158,8.392
-2.65837,-6.86861,-1.2829,8,33,-111.158,7.476
-2.38627,-6.16558,-1.26929,12,34,-111.158,6.732
-2.15912,-5.57867,-1.25426,11,35,-111.158,6.112
-1.97659,-5.10706,-1.24517,12,36,-111.158,5.616
-1.81317,-4.6848,-1.23071,10,37,-111.158,5.172
-1.28667,-3.32447,-1.20834,7,38,-111.158,3.764
-0.928418,-2.39882,-1.18488,10,39,-111.158,2.832
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
0,0,0,0,4,0,0
-29.3806,-75.1326,3.08785,11,5,-111.358,80.732
-67.1223,-140.567,5.03678,11,6,-115.525,155.852
-17.304,-55.9278,1.54831,14,7,-107.192,58.564
-21.8762,-55.9421,1.2341,15,8,-111.358,60.08
-26.6702,-55.8524,0.906372,16,9,-115.525,61.9
-16.7029,-53.985,0.494117,16,10,-107.192,56.512
-21.1159,-53.9979,0.165942,11,11,-111.358,57.98
-25.8318,-54.0967,-0.180975,14,12,-115.525,59.948
-16.1933,-52.338,-0.488605,16,13,-107.192,54.788
-20.3679,-52.085,-0.828746,15,14,-111.358,55.932
-24.8665,-52.0752,-1.1957,12,15,-115.525,57.72
-15.4957,-50.0831,-1.39477,8,16,-107.192,52.444
-19.6838,-50.3356,-1.75893,11,17,-111.358,54.076
-24.1887,-50.6557,-2.15743,9,18,-115.525,56.176
-12.5189,-40.4621,-1.87588,1,19,-107.192,42.396
