elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate,real_fl_rpm,real_fr_rpm,real_front_rpm,real_motor_rpm,sim_fl_rpm,sim_fr_rpm,sim_front_rpm,sim_motor_rpm,front_wheel_rpm_error,motor_rpm_error
2.14575,12.7917,24.2412,2.65821,16.8777,32.7512,3.03474,9.44011,0.376528,5.79782,0,0.816509,10.1738,0.500549,0.480589,268.239990,310.170013,289.205002,1016.000000,516.607,548.077,532.342,1934.07,243.137,918.069
2.16598,12.3389,24.4248,2.72012,16.0631,32.7893,3.06789,9.15614,0.347774,6.10742,0,0.788392,10.0819,0.371755,0.359877,263.660004,307.429993,285.544998,1016.000000,512.153,535.735,523.944,1935.95,238.399,919.951
2.18611,11.983,24.5732,2.77277,15.2542,32.8112,3.09357,8.86369,0.3208,5.86665,0,0.700725,9.94102,0.302287,0.292644,257.570007,301.640015,279.605011,976.000000,507.178,526.208,516.693,1880.94,237.088,904.943
2.20657,11.4307,24.6926,2.83977,14.4527,32.8175,3.11569,8.66869,0.275913,5.62645,0,0.686448,9.77006,0.267703,0.260797,255.050003,292.600006,273.825005,980.000000,498.657,515.519,507.088,1862.43,233.263,882.429
2.22646,10.9544,24.7951,2.89765,13.6722,32.8088,3.13583,8.46198,0.238176,5.5124,0,0.596073,9.62532,0.255728,0.249731,248.210007,283.640015,265.925011,995.000000,492.735,508.639,500.687,1814.3,234.762,819.304
2.24666,10.5606,24.884,2.94181,12.9107,32.785,-3.12759,8.2431,0.21378,5.3615,0,0.543206,9.47232,0.260075,0.252715,239.649994,277.959991,258.804993,1005.000000,485.964,501.948,493.956,1791.48,235.151,786.485
2.26688,9.97242,24.9601,2.99894,12.1485,32.7448,-3.10683,8.08314,0.177409,4.62339,0,0.551767,9.27336,0.269787,0.26362,292.399994,266.750000,279.574997,812.000000,474.964,491.586,483.275,1767.2,203.7,955.198
2.287,9.69941,24.9661,3.02942,11.4076,32.6891,-3.08567,7.90968,0.168094,6.15699,0,0.475216,9.14203,0.273573,0.267603,230.539993,259.980011,245.260002,1057.000000,468.205,485.077,476.641,1741.07,231.381,684.067
2.30716,9.20839,24.9781,3.07879,10.6872,32.6187,-3.06442,7.7824,0.139977,4.05132,0,0.552823,8.90806,0.283137,0.269336,235.399994,283.640015,259.520004,727.000000,456.115,473.121,464.618,1675.07,205.098,948.073
2.32733,8.76082,24.9966,3.11974,9.97821,32.5327,-3.04248,7.63378,0.120963,4.59051,0,0.533065,8.68817,0.286275,0.27507,224.220001,253.089996,238.654999,800.000000,444.312,461.627,452.97,1634.21,214.315,834.213
2.34751,8.35448,24.9696,-3.11805,9.29161,32.4338,-3.02065,7.52275,0.0974011,6.02053,0,0.590225,8.36885,0.282458,0.269298,277.589996,251.100006,264.345001,1020.000000,428.498,445.625,437.062,1667.09,172.717,647.089
2.36769,7.99664,24.9348,-3.06916,8.60996,32.3211,-2.99968,7.41171,0.0694825,3.82106,0,0.712921,8.75269,0.263302,0.250015,221.119995,251.000000,236.059998,698.000000,441.046,457.293,449.17,1671.31,213.11,973.311
2.38794,7.59569,24.8617,-3.00792,7.94304,32.1974,-2.97937,7.34393,0.028545,6.25378,0,0.640341,8.13207,0.277314,0.264847,212.440002,246.990005,229.715004,1057.000000,416.183,433.008,424.596,1403.56,194.881,346.56
2.40803,7.22807,24.8041,-2.9599,7.29272,32.061,-2.95816,7.25722,0.00174218,4.24894,0,0.632109,8.43346,0.269473,0.2554,201.580002,236.830002,219.205002,673.000000,424.511,441.07,432.79,1568.64,213.585,895.637
2.42824,6.83951,24.6748,-2.91126,6.64637,31.9122,-2.93757,7.24001,-0.0263082,4.79313,0,0.655345,8.12868,0.258484,0.253687,206.070007,242.110001,224.090004,815.000000,411.062,427.48,419.271,1576.23,195.181,761.228
2.44845,6.48316,24.581,-2.85729,6.01008,31.7534,-2.9182,7.18797,-0.0609084,4.87803,0,0.639045,8.04231,0.244862,0.233896,199.490005,242.770004,221.130005,885.000000,409.801,425.01,417.406,1342.84,196.276,457.838
2.46865,6.08314,24.4005,-2.80356,5.40277,31.5879,-2.89856,7.21956,-0.0949946,4.21875,0,0.68445,7.56515,0.25542,0.24133,203.190002,240.520004,221.855003,683.000000,381.529,397.284,389.407,1428.35,167.552,745.353
2.48881,5.80791,24.2558,-2.73775,4.8232,31.4176,-2.87945,7.22921,-0.141705,5.12156,0,0.735933,7.37503,0.240259,0.237269,192.779999,226.449997,209.614998,881.000000,372.724,388.027,380.376,1460.84,170.761,579.842
2.50896,5.35286,24.008,-2.6816,4.25238,31.2388,-2.86093,7.31403,-0.179325,3.61032,0,0.626647,7.50017,0.235783,0.23143,198.479996,218.759995,208.619995,607.000000,379.236,394.037,386.637,1478.28,178.017,871.278
2.52917,5.15058,23.8631,-2.64517,3.68376,31.0489,-2.84229,7.33396,-0.197126,5.89917,0,0.592312,7.33046,0.245062,0.243669,205.660004,223.570007,214.615005,1020.000000,373.553,388.74,381.147,1491.96,166.532,471.964
2.54938,4.85149,23.6934,-2.60073,3.11932,30.8466,-2.82229,7.35999,-0.221565,3.18304,0,0.553626,7.46448,0.272468,0.266443,198.350006,231.869995,215.110001,541.000000,383.159,399.614,391.386,1406.52,176.276,865.524
2.56953,4.5912,23.4988,-2.55728,2.5647,30.6303,-2.79865,7.4138,-0.241369,5.36867,0,0.494901,7.23411,0.349046,0.338905,193.259995,221.119995,207.189995,841.000000,370.664,391.313,380.988,1358.24,173.798,517.245
2.58976,4.27793,23.2317,-2.51853,2.03413,30.3948,-2.76611,7.50631,-0.247577,3.91542,0,0.34706,6.93858,0.413801,0.397951,195.990005,214.190002,205.090004,735.000000,354.547,379.596,367.071,1297.45,161.981,562.452
2.60986,3.988,22.9895,-2.49872,1.52664,30.1511,-2.73564,7.57278,-0.236919,3.96995,0,0.22877,7.04834,0.38454,0.373693,204.080002,213.710007,208.895004,607.000000,360.473,383.853,372.163,1319.39,163.268,712.386
2.63,3.79282,22.8404,-2.48004,1.0292,29.8974,-2.70826,7.57882,-0.228219,4.39362,0,0.293277,6.9062,0.329057,0.315827,200.160004,214.559998,207.360001,896.000000,354.247,374.234,364.24,1401.31,156.88,505.306
2.65017,3.46955,22.5798,-2.44972,0.517421,29.6203,-2.68077,7.63438,-0.231052,4.20156,0,0.277544,7.24823,0.393463,0.383713,208.020004,223.250000,215.635002,695.000000,369.838,393.604,381.721,1431.53,166.086,736.531
2.67041,3.24922,22.3735,-2.43281,0.0102291,29.32,-2.64815,7.66455,-0.215339,4.71324,0,0.226407,7.29624,0.441828,0.429864,211.539993,212.190002,211.864998,815.000000,371.192,397.754,384.473,1446.48,172.608,631.479
2.69058,2.87494,22.0157,-2.40534,-0.486687,28.9983,-2.61221,7.74967,-0.206868,4.74023,0,0.318563,7.56493,0.519721,0.497888,211.179993,237.690002,224.434998,819.000000,384.23,414.925,399.578,1514.78,175.143,695.777
2.7108,2.61004,21.7706,-2.38448,-1.00063,28.6248,-2.56597,7.74709,-0.181489,5.18132,0,0.339616,7.91752,0.667325,0.636982,223.169998,236.210007,229.690002,929.000000,400.23,439.196,419.713,1626.56,190.023,697.556
2.731,2.3914,21.5363,-2.3534,-1.50089,28.2098,-2.51074,7.72569,-0.157349,5.06577,0,0.445082,8.11524,0.755437,0.720907,232.259995,260.149994,246.204994,870.000000,409.941,454.345,432.143,1605.32,185.938,735.323
2.75109,2.07854,21.1739,-2.30932,-1.9822,27.7575,-2.45199,7.73515,-0.142667,5.95009,0,0.5518,8.48181,0.793336,0.756678,233.250000,252.169998,242.709999,870.000000,427.772,473.753,450.763,1712.82,208.053,842.818
2.7713,1.81908,20.8777,-2.26896,-2.46027,27.2511,-2.39043,7.67684,-0.12147,5.01184,0,0.56935,8.66599,0.790235,0.751959,243.380005,254.220001,248.800003,932.000000,436.926,482.856,459.891,1863.89,211.091,931.895
2.79151,1.5567,20.5102,-2.22624,-2.92323,26.696,-2.32675,7.63769,-0.100507,7.22514,0,0.627423,9.18362,0.873043,0.83283,253.289993,284.799988,269.044991,1141.000000,463.164,513.928,488.546,1889.06,219.501,748.056
2.81165,1.28013,20.0907,-2.16708,-3.37051,26.0885,-2.26326,7.58959,-0.0961812,5.4588,0,0.61062,9.24252,0.791237,0.755476,259.549988,294.880005,277.214996,1005.000000,468.537,515.467,492.002,1750.7,214.787,745.703
2.83187,1.07464,19.7021,-2.13153,-3.77699,25.4637,-2.2029,7.53216,-0.0713753,6.48399,0,0.632477,9.19046,0.778311,0.742958,264.440002,300.700012,282.570007,1049.000000,465.896,512.094,488.995,1800.79,206.425,751.793
2.85201,0.826582,19.2861,-2.08825,-4.15382,24.8082,-2.14494,7.43625,-0.056693,6.70724,0,0.467078,9.5543,0.735179,0.70203,266.130005,293.290009,279.710007,1115.000000,483.075,526.667,504.871,2007.29,225.161,892.294
2.87231,0.6194,18.8412,-2.04569,-4.51694,24.0988,-2.08978,7.35016,-0.0440855,6.24187,0,0.576861,9.92211,0.677529,0.648421,282.679993,313.440002,298.059998,1068.000000,503.988,544.946,524.467,1958.69,226.407,890.691
2.89239,0.449272,18.4404,-2.0061,-4.85733,23.3614,-2.0421,7.23715,-0.0360028,6.95178,0,0.359574,10.3738,0.566591,0.542409,293.839996,315.739990,304.789993,1250.000000,528.185,562.529,545.357,2160.25,240.567,910.249
2.91257,0.218941,17.8627,-1.96125,-5.19324,22.5753,-2.00374,7.17639,-0.0424915,6.65679,0,0.44337,10.7099,0.423543,0.404929,299.399994,338.480011,318.940002,1159.000000,549.227,575.371,562.299,2161.69,243.359,1002.69
2.93273,0.05998,17.4624,-1.93957,-5.52757,21.7541,-1.97701,7.0455,-0.0374411,7.28715,0,0.213161,11.1695,0.27229,0.259697,318.390015,329.470001,323.930008,1331.000000,576.378,593.41,584.894,2262.34,260.964,931.337
2.95289,-0.128939,16.8862,-1.91211,-5.86611,20.9072,-1.96205,7.00595,-0.0499426,7.70594,0,0.142063,11.5898,0.129414,0.124079,318.390015,347.899994,333.145004,1316.000000,600.793,609.245,605.019,2520.74,271.874,1204.74
2.97305,-0.348782,16.2546,-1.90029,-6.22118,20.0278,-1.95819,6.9801,-0.0578993,7.87266,0,0.0853198,12.0805,-0.0209285,-0.0200915,350.630005,412.950012,381.790009,1360.000000,631.258,630.758,631.008,2533.81,249.218,1173.81
2.99323,-0.494232,15.8036,-1.89806,-6.61004,19.1136,-1.96897,6.95406,-0.0709061,8.38076,0,0.0213591,12.5152,-0.244867,-0.232258,365.179993,381.329987,373.254990,1448.000000,662.015,647.548,654.782,2561.04,281.527,1113.04
3.01346,-0.730213,15.1127,-1.90467,-7.04428,18.1931,-1.99837,7.02541,-0.0936995,7.98096,0,-0.175355,12.78,-0.570521,-0.546415,386.519989,367.970001,377.244995,1386.000000,687.603,654.93,671.267,2581.63,294.022,1195.63
3.0336,-0.949167,14.536,-1.91812,-7.53385,17.2716,-2.03836,7.13034,-0.12024,8.10505,0,-0.325088,12.9833,-0.489053,-0.472124,397.329987,401.799988,399.564987,1393.000000,696.929,667.83,682.38,2580.68,282.815,1187.68
3.05376,-1.17476,13.9665,-1.93549,-8.06682,16.3485,-2.07589,7.29208,-0.140397,8.89589,0,-0.311778,13.146,-0.456009,-0.439961,411.730011,387.480011,399.605011,1536.000000,705.648,676.654,691.151,2553.32,291.546,1017.32
3.07393,-1.4059,13.3794,-1.95621,-8.62064,15.4573,-2.1096,7.50799,-0.153385,8.23919,0,-0.266933,13.159,-0.434368,-0.419837,414.869995,386.279999,400.574997,1474.000000,703.201,678.051,690.626,2602.11,290.051,1128.11
3.0942,-1.64963,12.8819,-1.97755,-9.22002,14.5693,-2.14712,7.75615,-0.169569,10.0337,0,-0.242079,13.1759,-0.535236,-0.515502,413.769989,398.470001,406.119995,1697.000000,709.719,678.024,693.871,2503.9,287.751,806.9
3.11429,-1.64963,12.8819,-1.97755,-9.85861,13.7151,-2.19166,8.25115,-0.214109,10.0337,0,-0.242079,13.036,-0.606515,-0.583295,413.769989,398.470001,406.119995,1697.000000,705.428,669.233,687.33,2478.86,281.21,781.863
3.13452,-1.64963,12.8819,-1.97755,-10.5236,12.9145,-2.23972,8.87406,-0.262175,10.0337,0,-0.242079,12.897,-0.645878,-0.620237,413.769989,398.470001,406.119995,1697.000000,699.772,661.124,680.448,2451.49,274.328,754.487
3.15467,-1.64963,12.8819,-1.97755,-11.2226,12.157,-2.29002,9.60038,-0.312474,10.0337,0,-0.242079,12.7559,-0.666045,-0.639465,413.769989,398.470001,406.119995,1697.000000,693.249,653.323,673.286,2424.03,267.166,727.029
3.17482,-1.64963,12.8819,-1.97755,-11.963,11.4352,-2.34211,10.4144,-0.364558,10.0337,0,-0.242079,12.6179,-0.674765,-0.647509,413.769989,398.470001,406.119995,1697.000000,686.405,645.931,666.168,2397.36,260.048,700.362
3.195,-1.64963,12.8819,-1.97755,-12.7225,10.7695,-2.39392,11.2726,-0.416375,10.0337,0,-0.242079,12.4797,-0.676948,-0.649299,413.769989,398.470001,406.119995,1697.000000,679.277,638.664,658.971,2370.77,252.851,673.775
3.21514,-1.64963,12.8819,-1.97755,-13.5067,10.1518,-2.44571,12.1673,-0.468157,10.0337,0,-0.242079,12.3419,-0.675085,-0.647442,413.769989,398.470001,406.119995,1697.000000,672.005,631.496,651.751,2344.35,245.631,647.349
3.23533,-1.64963,12.8819,-1.97755,-14.321,9.5766,-2.49774,13.0953,-0.520192,10.0337,0,-0.242079,12.203,-0.670804,-0.643375,413.769989,398.470001,406.119995,1697.000000,664.58,624.318,644.449,2317.78,238.329,620.78
3.25549,-1.64963,12.8819,-1.97755,-15.1467,9.05527,-2.5489,14.0291,-0.571356,10.0337,0,-0.242079,12.0656,-0.665537,-0.637873,413.769989,398.470001,406.119995,1697.000000,657.179,617.251,637.215,2291.53,231.095,594.533
3.27565,-1.64963,12.8819,-1.97755,-15.9916,8.58051,-2.59979,14.9731,-0.622245,10.0337,0,-0.242079,11.9281,-0.659035,-0.631828,413.769989,398.470001,406.119995,1697.000000,649.731,610.182,629.957,2265.27,223.837,568.269
3.2959,-1.64963,12.8819,-1.97755,-16.8582,8.15006,-2.65067,15.9277,-0.673126,10.0337,0,-0.242079,11.7893,-0.652024,-0.625253,413.769989,398.470001,406.119995,1697.000000,642.199,603.068,622.633,2238.81,216.513,541.807
3.31605,-1.64963,12.8819,-1.97755,-17.7258,7.7723,-2.70048,16.8687,-0.722929,10.0337,0,-0.242079,11.6522,-0.644868,-0.618416,413.769989,398.470001,406.119995,1697.000000,634.747,596.043,615.395,2212.68,209.275,515.681
3.33619,-1.64963,12.8819,-1.97755,-18.6013,7.44171,-2.74975,17.8033,-0.772205,10.0337,0,-0.242079,11.5153,-0.637383,-0.611542,413.769989,398.470001,406.119995,1697.000000,627.299,589.025,608.162,2186.6,202.042,489.596
3.35638,-1.64963,12.8819,-1.97755,-19.4781,7.15882,-2.79828,18.7245,-0.820729,10.0337,0,-0.242079,11.379,-0.630317,-0.604395,413.769989,398.470001,406.119995,1697.000000,619.884,582.05,600.967,2160.64,194.847,463.639
3.37654,-1.64963,12.8819,-1.97755,-20.3681,6.91864,-2.84685,19.6454,-0.869301,10.0337,0,-0.242079,11.2413,-0.622842,-0.597243,413.769989,398.470001,406.119995,1697.000000,612.395,574.985,593.69,2134.4,187.57,437.401
3.39679,-1.64963,12.8819,-1.97755,-21.248,6.726,-2.89432,20.5424,-0.916768,10.0337,0,-0.242079,11.1052,-0.615197,-0.590279,413.769989,398.470001,406.119995,1697.000000,604.976,568.029,586.503,2108.52,180.383,411.519
3.41693,-1.64963,12.8819,-1.97755,-22.1265,6.57672,-2.94128,21.4256,-0.963731,10.0337,0,-0.242079,10.9692,-0.607665,-0.58324,413.769989,398.470001,406.119995,1697.000000,597.569,561.062,579.315,2082.63,173.195,385.63
3.43711,-1.64963,12.8819,-1.97755,-23.0045,6.4695,-2.98791,22.2969,-1.01036,10.0337,0,-0.242079,10.8326,-0.600144,-0.576213,413.769989,398.470001,406.119995,1697.000000,590.128,554.074,572.101,2056.65,165.981,359.654
3.45729,-1.64963,12.8819,-1.97755,-23.8628,6.40456,-3.0333,23.1383,-1.05575,10.0337,0,-0.242079,10.6982,-0.592672,-0.569216,413.769989,398.470001,406.119995,1697.000000,582.838,547.167,565.003,2031.07,158.883,334.074
3.47752,-1.64963,12.8819,-1.97755,-24.7257,6.37863,-3.07883,23.975,-1.10128,10.0337,0,-0.242079,10.5618,-0.585105,-0.562247,413.769989,398.470001,406.119995,1697.000000,575.393,540.209,557.801,2005.17,151.681,308.167
3.49769,-1.64963,12.8819,-1.97755,-25.5826,6.39176,-3.12406,24.7974,-1.14651,10.0337,0,-0.242079,10.4249,-0.577308,-0.5554,413.769989,398.470001,406.119995,1697.000000,567.942,533.196,550.569,1979.14,144.449,282.141
3.51785,-1.64963,12.8819,-1.97755,-26.4154,6.44175,3.11508,25.5895,-1.19056,10.0337,0,-0.242079,10.29,-0.570008,-0.548369,413.769989,398.470001,406.119995,1697.000000,560.609,526.28,543.445,1953.49,137.325,256.488
3.53798,-1.64963,12.8819,-1.97755,-27.2241,6.5257,3.07212,26.3526,-1.23352,10.0337,0,-0.242079,10.1548,-0.562492,-0.541629,413.769989,398.470001,406.119995,1697.000000,553.273,519.336,536.305,1927.78,130.185,230.776
3.55824,-1.64963,12.8819,-1.97755,-28.0405,6.64637,3.02851,27.1176,-1.27713,10.0337,0,-0.242079,10.0203,-0.555153,-0.534873,413.769989,398.470001,406.119995,1697.000000,545.946,512.459,529.202,1902.23,123.082,205.227
3.57838,-1.64963,12.8819,-1.97755,-28.8234,6.79662,2.98632,27.8468,-1.31932,10.0337,0,-0.242079,9.88437,-0.548017,-0.528437,413.769989,398.470001,406.119995,1697.000000,538.6,505.465,522.033,1876.4,115.913,179.402
3.59855,-1.64963,12.8819,-1.97755,-29.6004,6.9801,2.94403,28.567,-1.3616,10.0337,0,-0.242079,9.75098,-0.539938,-0.523063,413.769989,398.470001,406.119995,1697.000000,531.337,498.641,514.989,1851.08,108.869,154.08
3.61867,-1.64963,12.8819,-1.97755,-30.3512,7.19089,2.90268,29.2603,-1.40296,10.0337,0,-0.242079,9.61683,-0.533184,-0.515688,413.769989,398.470001,406.119995,1697.000000,524.054,491.763,507.909,1825.58,101.789,128.577
3.63886,-1.64963,12.8819,-1.97755,-31.0907,7.43194,2.86138,29.9413,-1.44426,10.0337,0,-0.242079,9.48128,-0.525533,-0.509499,413.769989,398.470001,406.119995,1697.000000,516.722,484.79,500.756,1799.82,94.6358,102.824
3.65907,-1.64963,12.8819,-1.97755,-31.8016,7.69618,2.82108,30.5947,-1.48456,10.0337,0,-0.242079,9.34738,-0.519168,-0.50164,413.769989,398.470001,406.119995,1697.000000,509.418,477.953,493.685,1774.41,87.5654,77.4098
3.67925,-1.64963,12.8819,-1.97755,-32.4939,7.98563,2.78118,31.2305,-1.52446,10.0337,0,-0.242079,9.21313,-0.511387,-0.49601,413.769989,398.470001,406.119995,1697.000000,502.114,471.082,486.598,1748.93,80.478,51.9301
3.69936,-1.64963,12.8819,-1.97755,-33.1631,8.29712,2.7419,31.8453,-1.56374,10.0337,0,-0.242079,9.07929,-0.504273,-0.488821,413.769989,398.470001,406.119995,1697.000000,494.832,464.23,479.531,1723.52,73.4113,26.5188
3.71954,-1.64963,12.8819,-1.97755,-33.8059,8.62733,2.70342,32.4366,-1.60221,10.0337,0,-0.242079,8.94424,-0.496533,-0.4831,413.769989,398.470001,406.119995,1697.000000,487.482,457.322,472.402,1697.89,66.282,0.891768
3.73976,-1.64963,12.8819,-1.97755,-34.4352,8.98178,2.66495,33.0167,-1.64069,10.0337,0,-0.242079,8.81188,-0.489357,-0.476006,413.769989,398.470001,406.119995,1697.000000,480.285,450.54,465.413,1672.76,59.2926,-24.2401
