try,kind,score,param.motor.kt_constant,param.inverter.max_phase_current,param.inverter.acceleration_delay_ms,param.inverter.efficiency,param.battery.max_discharge_current,param.battery.initial_soc,param.battery.min_voltage,param.transmission.viscous_drag_coeff,param.transmission.coulomb_drag,param.transmission.efficiency,param.transmission.t_max,param.transmission.kv,param.car.front_bearing_drag,param.steering.ackerman_factor,param.steering_motor.time_constant,param.aero.lift_coefficient,param.aero.drag_coefficient,param.aero.aero_balance_front,param.tire.effective_tire_r,param.tire.slip_ratio_relaxation_length,param.tire.slip_angle_relaxation_length,param.tire.longitudinal_peak_scale,param.tire.longitudinal_stiffness_scale,param.tire.lateral_peak_scale,param.tire.lateral_stiffness_scale,param.tire.longitudinal_peak_pdx1,param.tire.longitudinal_stiffness_pkx1,param.tire.longitudinal_curvature_pex1,param.tire.lateral_peak_pdy1,param.tire.lateral_stiffness_pky1,param.tire.lateral_curvature_pey1,param.tire.combined_slip_lateral_scale,param.tire.structural_longitudinal_stiffness,param.tire.structural_lateral_stiffness,param.tire.structural_yaw_stiffness,stage,parameter,step_size,search_radius,position_rmse,heading_rmse,velocity_rmse,velocity_x_rmse,velocity_y_rmse,yaw_rate_rmse,front_wheel_rpm_rmse,motor_rpm_rmse,samples,error
25,staged_genetic,64.55489291274185,0.8460125041867191,244.12985130706568,558.9245889649337,0.9579149366632874,221.01339582268173,0.9816565701138823,324.9345486988262,0.03376403124886288,7.92513764630444,0.8466997058747491,226.9296580481373,16.005189512093434,0.004013583904328599,0.0,0.112,0.86,0.73,0.5,0.20928274080015064,0.11876223902391266,0.05,0.8432000401918873,0.7782310339286478,1.0,1.0,2.223432949179438,133.96307150452617,0.8356438569698605,2.3749,-38.9068,0.53284,1.0,449944.7616341965,100000.0,5000.0,longitudinal_acceleration,,,,25.839159073159703,0.07482313107119845,6.0522126657921875,6.05126044783832,0.10735522531736769,0.14545965278856243,307.9486671783538,1074.9533613070632,175,
26,staged_genetic,87.89523374622324,0.8195644177930195,345.4438855958136,562.5522064477997,0.9628123890710699,250.050268766827,0.7987986381364741,365.34748544526946,0.10362155574439692,10.900937342551273,0.9605272971405101,199.28065595106983,23.273823137657974,0.4614177189213488,0.0,0.112,0.86,0.73,0.5,0.22868225193452552,0.11384140986381848,0.05,0.8396242942128864,0.5800542676232102,1.0,1.0,2.1749966767120483,133.45872117123616,1.519746737041657,2.3749,-38.9068,0.53284,1.0,360226.6450166043,100000.0,5000.0,longitudinal_acceleration,,,,35.0443797488662,0.06450866794141466,8.246928900312227,8.246740942203667,0.055678712151062765,0.16294607988663917,419.9415133359363,1459.8983319188178,173,
27,staged_genetic,102.04407158135686,0.6475180877380338,196.8927888988532,35.87470576525175,0.9410427230952734,158.348237503745,0.7376287658442013,310.95922639571825,0.15390577635085387,10.031503366874176,0.9177838485673881,436.71229500771517,89.96579335019611,1.0084223764548588,0.0,0.112,0.86,0.73,0.5,0.1975182166878585,0.008046334628923235,0.05,1.4709629210569521,1.2204265230155222,1.0,1.0,2.076500146999269,166.99128212864898,0.45408480611237634,2.3749,-38.9068,0.53284,1.0,400958.2201333701,100000.0,5000.0,longitudinal_acceleration,,,,36.49094373715886,0.06458765179905165,9.80128055729593,9.801261335166197,0.01941140395132275,0.25814438933495926,476.59666395432373,1686.5085424180747,157,
28,staged_genetic,88.08797032699823,0.7039138877816347,283.2624184601128,82.11816566444446,0.9330563003479918,159.9962590497638,0.8845467283324149,402.9279713280423,0.05276858617263447,8.32408408780119,0.8689970252114474,435.20225568206683,75.08528277903781,0.8251449134576744,0.0,0.112,0.86,0.73,0.5,0.2095636840591124,0.06290343143403358,0.05,0.8864196114725928,2.1448417445958676,1.0,1.0,1.4210639010519759,104.7624191110113,1.583366900694456,2.3749,-38.9068,0.53284,1.0,435676.9855119019,100000.0,5000.0,longitudinal_acceleration,,,,34.62373668791535,0.06821691651599868,8.362582781485044,8.362442770795532,0.04839093261869863,0.1670926585337999,410.022927295385,1457.847702719915,172,
29,staged_genetic,64.70670367655244,0.667037437742878,266.78198986785753,168.8242872550744,0.9343690391194092,223.46647310833606,0.8688930597507531,391.19886432732204,0.03256931813604382,6.59063566902398,0.9777043693435561,298.2913456695421,65.86000232977378,0.18213912504392976,0.0,0.112,0.86,0.73,0.5,0.24325454302841013,0.12177433341639299,0.05,0.7730515741423281,0.6429996030396798,1.0,1.0,1.8097233685570755,110.59896840332863,0.3304928817941316,2.3749,-38.9068,0.53284,1.0,596283.4269097054,100000.0,5000.0,longitudinal_acceleration,,,,23.14270873293774,0.07772482777639259,5.878202222221579,5.87723594661326,0.1065785774331413,0.14223006029341845,334.4373895594198,1142.51908964422,177,
30,staged_genetic,82.12065881268079,0.8151719513936672,276.9040577775445,105.7195341806018,0.9790536015080457,184.75632570607928,0.9008111640971269,361.06464180834143,0.04374798347412387,10.016687346920332,0.9866415875425738,245.80734464028734,54.10120615043758,0.5753790198707249,0.0,0.112,0.86,0.73,0.5,0.23992142974555153,0.10164817831857881,0.05,1.6370904444477428,1.9484498286928882,1.0,1.0,1.0820556174784084,147.45095821048258,0.7809193929718832,2.3749,-38.9068,0.53284,1.0,568439.2289676096,100000.0,5000.0,longitudinal_acceleration,,,,31.07074972765762,0.07091491322909906,7.704242755811394,7.703965232217921,0.06539221092597775,0.15708696975875072,395.23247327861867,1386.3461447094082,172,
31,staged_genetic,77.42118510980809,0.6530950703238626,352.31538936897147,254.555084954544,0.9283628057283179,198.04065836212416,0.9996158166302685,358.7568415986841,0.023775266941246258,6.462966932446484,0.8786710700878112,329.01770260911894,53.47440503669384,0.6830169252997516,0.0,0.112,0.86,0.73,0.5,0.2009155277648874,0.037730474741421084,0.05,1.3916228772877715,1.407825637672067,1.0,1.0,0.9689404820534168,145.20939364038512,0.2611062187362227,2.3749,-38.9068,0.53284,1.0,477458.47275129403,100000.0,5000.0,longitudinal_acceleration,,,,29.356429398057337,0.07359127553415289,7.300213038123574,7.299856634934858,0.07213536848835912,0.14778202268104368,380.52393626449015,1251.955999735313,174,
32,staged_genetic,70.3896884040807,0.732091152410001,350.39586953862414,347.4708772418841,0.9630504388010308,233.11213275643325,0.9932863485309248,359.4394379539708,0.00592313781529219,6.027493801595591,0.9203306729826264,414.8190846077982,79.93522992434467,0.6604593146560157,0.0,0.112,0.86,0.73,0.5,0.21418682064249148,0.09138561489484845,0.05,1.4252991672203676,1.1084604465307741,1.0,1.0,2.0851705150334943,48.925988909590075,0.8572868413786248,2.3749,-38.9068,0.53284,1.0,585217.7426756243,100000.0,5000.0,longitudinal_acceleration,,,,26.798026998596637,0.07160271997171892,6.632364531438624,6.631714187457611,0.09287741253134342,0.14621090669574954,335.3156135812176,1181.602511160794,172,
33,staged_genetic,68.7672408872495,0.5854244936205727,325.4679657032452,584.8529873213454,0.9809177027733157,237.85120048488398,0.9507697644588933,345.6011277027186,0.05066578462934395,8.624609102675796,0.9490983075868418,415.5434146976048,12.871927987014926,0.10263112077232717,0.0,0.112,0.86,0.73,0.5,0.22102546609555163,0.18418581975605935,0.05,1.7965249959908907,1.731517778465165,1.0,1.0,1.500024400596283,40.258684589395685,1.0872469602931079,2.3749,-38.9068,0.53284,1.0,538838.0316514035,100000.0,5000.0,longitudinal_acceleration,,,,27.14587358976734,0.07409917441644955,6.402764901044137,6.401925130823429,0.10369666038106931,0.14710289081627087,331.5470495079245,1165.2801554482276,175,
34,staged_genetic,102.60405461827244,0.6274714206646823,325.7402441865793,813.0816558454374,0.9043691420243353,229.42151977433178,0.7526787215878231,344.98093077303776,0.02329116731190375,6.37399581778512,0.9162077705257092,393.98025794785735,23.59869192544779,0.11845252598999195,0.0,0.112,0.86,0.73,0.5,0.23660457391191556,0.12394207370748307,0.05,0.7751202190060227,2.0387336796435767,1.0,1.0,0.7292619583405505,96.47823657002462,0.5555682751789592,2.3749,-38.9068,0.53284,1.0,242556.81991639396,100000.0,5000.0,longitudinal_acceleration,,,,30.72869868639811,0.05694333736054452,7.7175120099551595,7.717293751898165,0.05804111228837283,0.20535872819249756,454.00828793917196,3198.436445499065,156,
35,staged_genetic,86.1318341598519,0.4537589725819484,348.97294616478075,811.0884812389947,0.9643730341414125,133.69634331076804,0.8046054242613351,341.4678749331698,0.09401147282022743,7.667264428320146,0.8921325195383526,247.52652059007931,77.62431401140789,0.2988254986633385,0.0,0.112,0.86,0.73,0.5,0.20500506118287745,0.09664161221184323,0.05,0.7702276976022258,1.4080569808488668,1.0,1.0,1.8732516149734093,178.86726676216912,0.6133230554365772,2.3749,-38.9068,0.53284,1.0,589413.3525968941,100000.0,5000.0,longitudinal_acceleration,,,,35.56538155426554,0.055902922815434644,8.056947124820597,8.056752571267602,0.0559908700393189,0.15980852821255082,410.3445956252497,1425.5667736176224,174,
36,staged_genetic,83.10231801140031,0.7132919263714723,237.64087983742783,509.3361152601291,0.9651509518097312,221.70032617479876,0.6671654877716,372.7687791691769,0.07947636584381926,10.849863490724704,0.868653005748063,395.6922322670516,58.56519985314128,0.5284814337529748,0.0,0.112,0.86,0.73,0.5,0.22138016207038297,0.12417823262606083,0.05,1.3649820191415354,1.6837174968408117,1.0,1.0,2.0968310818393974,154.94225312919008,1.0795473451616577,2.3749,-38.9068,0.53284,1.0,553633.7779550245,100000.0,5000.0,longitudinal_acceleration,,,,29.11636584665359,0.06921783374913013,7.991460071116233,7.991293178306465,0.05164694180345404,0.2340325423841054,377.7191929496171,1421.1794164620806,156,
37,staged_genetic,82.01649261919823,0.708536243556209,244.87590563005358,396.7408711465304,0.9550595115099982,219.85396519088573,0.6815466815111767,335.4132541954986,0.11959693839013945,2.1076808453316795,0.8424671656169531,325.6400949257937,87.71916649690719,0.7962785605541776,0.0,0.112,0.86,0.73,0.5,0.2393766533413103,0.16609452391347948,0.05,0.7969096141604042,1.8756761532034534,1.0,1.0,1.626896749165414,150.00571653803382,1.245183091003863,2.3749,-38.9068,0.53284,1.0,282583.3218249054,100000.0,5000.0,longitudinal_acceleration,,,,32.83886768774994,0.06516946031843229,7.632803052524571,7.63249148317356,0.06896519347809715,0.15829682319299176,395.6925431661618,1381.6195786806745,174,
38,staged_genetic,96.239328315496,0.4960678829799038,382.2075915024643,126.6813135052944,0.9918175198989614,239.02108953482326,0.9034758492264314,417.5930691338284,0.15476315956800518,9.655051728246743,0.8821817583989462,393.4841315190131,11.113492408072094,0.8048584624035886,0.0,0.112,0.86,0.73,0.5,0.20956109180270185,0.13456567637475073,0.05,1.3576600764238678,1.4314361695565072,1.0,1.0,2.529405848250952,170.7452432258309,0.351684543078923,2.3749,-38.9068,0.53284,1.0,232234.51306155993,100000.0,5000.0,longitudinal_acceleration,,,,38.77345901907379,0.06620845227501998,9.105727731082595,9.105659380763893,0.03528107301475687,0.17898632941670714,453.1615713059938,1571.5563172005334,175,
39,staged_genetic,79.30597257587121,0.46000985985859294,365.689317495119,505.266644024891,0.9869493113306002,143.20508001109852,0.6721259644060684,398.86264216685373,0.14550202214846272,3.626282094351003,0.8894102954852201,217.7397933769497,85.7009226305557,0.45654687653400783,0.0,0.112,0.86,0.73,0.5,0.21202060023358338,0.01943839972436432,0.05,1.6478000665134782,0.6009784901067226,1.0,1.0,1.5521559557555653,128.92536392177652,1.2403961701324402,2.3749,-38.9068,0.53284,1.0,574067.5611741274,100000.0,5000.0,longitudinal_acceleration,,,,31.3237369320098,0.0658393239384579,7.521490358864767,7.52114841389568,0.0717199738578844,0.1533995476252263,370.5616925306913,1308.1921049025184,174,
40,staged_genetic,87.21685216819445,0.6176507013658892,335.8764931007163,139.0706121688515,0.9394140301064967,124.85324520657927,0.8212714632263651,348.9739062837241,0.1522434440609695,0.39259544226056287,0.882990092984854,299.71343323638945,86.04441358811415,1.283175289958932,0.0,0.112,0.86,0.73,0.5,0.18645805059939846,0.13713605309625707,0.05,1.1850289130008957,2.1590086794862864,1.0,1.0,1.3004856792126425,86.71164462537783,0.4657319870255114,2.3749,-38.9068,0.53284,1.0,178636.6651618866,100000.0,5000.0,longitudinal_acceleration,,,,29.98796931914702,0.07380666921620002,8.548835073605801,8.548745575559538,0.03911777171418977,0.23832085554461974,387.0589100426484,1443.4015810144479,158,
41,staged_genetic,57.504459484786594,0.7892132753854724,275.4906473998086,596.4918642557802,0.9609619243871557,199.57189392793177,0.6574751091577298,394.415350854554,0.03897102354624378,1.5110866236965146,0.9159782559043538,198.5247412625761,71.21259007108677,0.31073605551998773,0.0,0.112,0.86,0.73,0.5,0.19403683787471385,0.17393908535390895,0.05,0.8935553971335111,0.6229752328916709,1.0,1.0,2.7364072444241594,25.439510479402536,1.401768576932247,2.3749,-38.9068,0.53284,1.0,189450.23055384384,100000.0,5000.0,longitudinal_acceleration,,,,22.37875266890254,0.07861242659724503,5.52069493051252,5.519433100051224,0.11802868230058355,0.14436916866204325,269.2877211157129,912.7882067252096,173,
42,staged_genetic,43.918397904544975,0.6214369272037096,286.4641161957659,557.8047081384826,0.9615525505741749,190.16127764737567,0.91527706873889,350.590017330642,0.008250159284092453,1.0050739904980168,0.9306423524281139,262.8363988625519,41.313850506047416,0.10054588591567659,0.0,0.112,0.86,0.73,0.5,0.22680312369606465,0.06915637879528737,0.05,0.8909400009238362,1.3472913406261229,1.0,1.0,0.868623099952162,89.66246065697881,0.8502232780069124,2.3749,-38.9068,0.53284,1.0,388788.5325324454,100000.0,5000.0,longitudinal_acceleration,,,,16.852806771348423,0.0988692695354879,3.79667225359056,3.7935560093255964,0.1537953357357954,0.1606115646050322,234.9371133326871,837.3170499458561,176,
43,staged_genetic,50.52831109117972,0.6543601054931882,288.69023730567585,381.8055460994125,0.9448540782506208,189.49363298245663,0.8564065739805479,367.6902134178298,0.04079041300833313,0.0,0.9269484182726666,288.9642125345674,30.322822954436134,0.20203871077833574,0.0,0.112,0.86,0.73,0.5,0.2309352305838186,0.009613245884636037,0.05,0.7920151342071122,1.2490256697853446,1.0,1.0,1.0891649034040312,53.5707716249387,0.6067666914144054,2.3749,-38.9068,0.53284,1.0,346342.07222538104,100000.0,5000.0,longitudinal_acceleration,,,,18.98298363491244,0.09777414481406123,4.488975394332459,4.486504257305419,0.14892830524314718,0.15763923963172938,268.45313038712953,905.9075697584045,173,
44,staged_genetic,46.51187679272759,0.6983626796435437,335.86146942553745,549.3613109327785,0.946425533510799,154.99304848632337,0.871591856875221,337.59676339447896,0.0,0.22187200541430108,0.99,262.4727591031106,43.72023712034168,0.4513291559730126,0.0,0.112,0.86,0.73,0.5,0.22293433656204492,0.15120792860358595,0.05,1.2247653443068436,1.4504331194431213,1.0,1.0,0.8281967732794915,90.27141617284724,1.0643207092179516,2.3749,-38.9068,0.53284,1.0,352531.56087556493,100000.0,5000.0,longitudinal_acceleration,,,,16.87469365618393,0.09037762624084002,4.144549002573501,4.141949321817727,0.1467727843527958,0.14977861610910545,256.05604247618083,802.8147338685335,174,
45,staged_genetic,45.335340914877115,0.45,312.40796655157527,522.6961437828661,0.9801627043088548,189.64027522636258,0.8176249861879155,353.34994136247536,0.0,5.092968097722554,0.952155520856203,318.8239395232078,37.74823431692115,0.09182017335433207,0.0,0.112,0.86,0.73,0.5,0.2251183206233328,0.06141498788082808,0.05,1.2567440426109115,1.4150279519187317,1.0,1.0,0.7478133478750488,85.00482853081222,0.8872883031451336,2.3749,-38.9068,0.53284,1.0,291707.71824339556,100000.0,5000.0,longitudinal_acceleration,,,,17.382754431071927,0.10305058708815143,4.022068759012008,4.018751021938075,0.16333195000387932,0.16564423883364063,246.68729723300066,786.2159996082981,173,
46,staged_genetic,48.07915101547038,0.47055068687343116,377.6233553213017,429.9562685391189,0.9781009863034459,170.10611633779098,0.675928759589474,375.5334848342398,0.008577451886805303,1.790371013683862,0.9156827315043758,262.03558819740147,89.51344981681761,0.17767734331719237,0.0,0.112,0.86,0.73,0.5,0.22968882394620263,0.12126353024859256,0.05,1.5175001202886162,0.7675212035703141,1.0,1.0,1.7348172180950772,94.8297420577569,0.8198094056270597,2.3749,-38.9068,0.53284,1.0,532879.9995965664,100000.0,5000.0,longitudinal_acceleration,,,,17.307497438966045,0.08856646456047763,4.184904625060754,4.1822922915121605,0.14784420588189703,0.15222948933990926,275.88953103185145,847.3451414021232,176,
47,staged_genetic,46.125959597490315,0.61,285.0,500.0,0.97,175.0,0.85,360.0,0.01,2.0,0.95,300.0,40.0,0.25,0.0,0.112,0.86,0.73,0.5,0.2275,0.05,0.05,1.0,1.0,1.0,1.0,1.15,85.31,0.871,2.3749,-38.9068,0.53284,1.0,300000.0,100000.0,5000.0,longitudinal_acceleration,,,,17.489791470490797,0.1016470095340967,4.106023272751342,4.102926419296116,0.15944251069775597,0.15937264472874077,243.73024126579477,824.4991208077503,174,
48,staged_genetic,45.88787601794494,0.7018197058502419,296.60736476836564,503.0261087930115,0.9457976052757799,163.74385487694835,0.8792862106952223,370.3543995715324,0.04073231553854067,0.0,0.9830799640283319,339.59900102161237,35.28748927859936,0.16633100483424645,0.0,0.112,0.86,0.73,0.5,0.24391972837122,0.04239004785770173,0.05,0.9856798048939902,0.7680903012831535,1.0,1.0,1.5946791143967678,55.45586909907793,1.180327346008817,2.3749,-38.9068,0.53284,1.0,385619.7655440808,100000.0,5000.0,longitudinal_acceleration,,,,16.52916145964722,0.09555183194854946,3.98227307175504,3.9794435253678304,0.15009345899595153,0.15475822516953014,247.53579705666664,878.8573262491236,174,
49,staged_genetic,74.39364493780741,0.5019968525773747,232.637381312906,157.04740881125412,0.9628004760467451,113.86702246792976,0.6552011145307481,394.7981597081705,0.03806905697447409,3.8852575435442693,0.8496218542390501,194.14773482251766,69.33744455633196,0.7891282898968006,0.0,0.112,0.86,0.73,0.5,0.2284682428772097,0.09524919308465006,0.05,1.5003230030741737,1.2994902215770046,1.0,1.0,0.6389931265101906,103.09499691680232,1.5235819001581488,2.3749,-38.9068,0.53284,1.0,140815.21771160242,100000.0,5000.0,longitudinal_acceleration,,,,24.638953450922795,0.06799810377397168,6.930418761884772,6.930086669946183,0.06784513334547153,0.23239764507482868,370.6491732724482,1304.7927182290357,155,
50,staged_genetic,70.53323751123679,0.7632907983921517,362.06599062956604,469.30609324177567,0.9435140395992798,254.6039274683043,0.6712888926230771,357.4778293198036,0.06425876072200967,8.233169952746792,0.9033457052045183,425.6192238611119,15.87925726131604,0.12118571611618789,0.0,0.112,0.86,0.73,0.5,0.21953933253617358,0.013136446664022784,0.05,0.8212715994032369,1.5211919399568785,1.0,1.0,1.8031445502281556,75.40374371439353,1.5924788582052931,2.3749,-38.9068,0.53284,1.0,374667.2819670358,100000.0,5000.0,longitudinal_acceleration,,,,27.15643346125967,0.07429049346319051,6.585804863125184,6.585131008177237,0.09420881225209174,0.14468173061195305,341.1870501221733,1193.2364165136507,174,
51,staged_genetic,82.67701475168703,0.6314861670301887,307.1396262224157,89.26061551113779,0.9666690447618763,237.91891059433624,0.8778208327084569,392.2755276125686,0.11533438666521587,2.580276795929963,0.8967643357140979,241.69326507843778,37.114529506814016,0.680248354361171,0.0,0.112,0.86,0.73,0.5,0.2070393272669972,0.019017167855126173,0.05,1.0261314084522934,1.5804495466615713,1.0,1.0,1.3418977121041724,48.65903333915219,1.4921790500281382,2.3749,-38.9068,0.53284,1.0,152223.9879055909,100000.0,5000.0,longitudinal_acceleration,,,,31.27480236797663,0.07209110597931014,7.875659099846523,7.875413179939656,0.06223746643384281,0.15513389469518224,385.4509012264573,1374.1720042880906,175,
52,staged_genetic,88.66131484972217,0.7827087553899418,199.57832135777227,86.90798930920705,0.970185619856428,231.76539279160886,0.8447297574653725,370.3758099287372,0.08985382623873159,3.9557517769944606,0.840779318510275,275.4714815011173,63.227241600233235,1.1254263753772173,0.0,0.112,0.86,0.73,0.5,0.2364259896764892,0.1442121357492299,0.05,1.7573381441704905,1.4607586687656524,1.0,1.0,1.2818623920868446,114.5773703504275,0.49783432794080856,2.3749,-38.9068,0.53284,1.0,435233.425434313,100000.0,5000.0,longitudinal_acceleration,,,,34.84578126079526,0.06616816456352347,8.265338188869308,8.26517842956291,0.05138972532886743,0.16245342958464487,435.3379611465117,1467.8442611238868,173,
53,staged_genetic,91.3741785273608,0.5396979476430263,202.725860204726,760.8360767412106,0.9349182998084583,224.39084479052747,0.850935001516012,396.8665645382813,0.1352248258125373,11.694559225508499,0.9591325661219139,345.6647857445755,61.41593310638651,0.0393807471803751,0.0,0.112,0.86,0.73,0.5,0.24039047891467086,0.1658921579919326,0.05,0.8110544289580495,0.6837697331275807,1.0,1.0,2.212151748093852,72.89262676863606,0.6757545194881618,2.3749,-38.9068,0.53284,1.0,122930.77891375618,100000.0,5000.0,longitudinal_acceleration,,,,38.007094677661044,0.05520323263151975,8.532441699287679,8.532306678208435,0.048001049394354615,0.1680596917309109,431.88693983746117,1529.492052114361,175,
54,staged_genetic,85.66274631907898,0.7979450826145753,298.92742989988903,360.705909599564,0.9134780921443706,204.97580189832706,0.6607299844333171,389.5334114406848,0.03442126080536175,5.037989925174038,0.8779523169007866,279.9143349687911,67.72767741941385,1.1652534299501114,0.0,0.112,0.86,0.73,0.5,0.21689358117993582,0.01699140799543586,0.05,0.5210219156744544,0.6412083096482333,1.0,1.0,1.987271182103981,129.4651501450325,0.5809439809647066,2.3749,-38.9068,0.53284,1.0,437730.5725479654,100000.0,5000.0,longitudinal_acceleration,,,,33.64280873216806,0.06629408029850344,8.056475515446834,8.056263471881644,0.05845171186376481,0.1579248484317197,411.9929926740479,1410.7488247816834,173,
55,staged_genetic,91.58372796538237,0.6442646819563985,272.8292792065336,245.8501599282925,0.9717195986484952,127.07262621653027,0.8004697716892617,333.9895764096539,0.10855780076162129,5.83959304037101,0.9334125349851794,192.26268790319543,41.621071687010314,0.8989874354166756,0.0,0.112,0.86,0.73,0.5,0.18049966058349237,0.06028387240368736,0.05,0.7351658719474217,0.603884389726055,1.0,1.0,1.027126685656867,75.85896517036537,0.21082186919703672,2.3749,-38.9068,0.53284,1.0,478566.7792462885,100000.0,5000.0,longitudinal_acceleration,,,,37.43756686960936,0.07017415840852032,8.77901267578138,8.778902525369674,0.04397739860465425,0.17012605498365208,415.11809878014606,1480.8965389086263,176,
56,staged_genetic,65.17606400239812,0.6286482735444788,283.9736079021646,515.5650531095723,0.9291790345564297,195.34292703394615,0.7992017707987773,388.97174805279656,0.0,4.212139287920905,0.9562449809382897,241.5654026480304,58.56166255659626,0.7446330448182803,0.0,0.112,0.86,0.73,0.5,0.22322955967665858,0.2,0.05,1.4013424897866724,0.35,1.0,1.0,2.534786652572516,36.94585443645157,0.5412023384126112,2.3749,-38.9068,0.53284,1.0,249211.9783949279,100000.0,5000.0,longitudinal_acceleration,,,,24.50796943274306,0.07730035966433771,5.999847282268601,5.99906387098401,0.09695402209442809,0.12923502985542937,331.5287216746457,1100.7640603274574,173,
57,staged_genetic,68.29596766766221,0.6272490418252245,366.7184573020964,488.2169516417211,0.9695128475119725,175.7273173579637,0.7854948074263618,328.67119098393994,0.038175072298950355,1.342037706389256,0.9396558429246159,270.87497532482917,37.85161123476813,0.871173536818468,0.0,0.112,0.86,0.73,0.5,0.23832208282878634,0.04924186564514864,0.05,1.455326437760335,1.5717801081040543,1.0,1.0,1.2360528209158805,49.85277180029618,0.7243258215867938,2.3749,-38.9068,0.53284,1.0,444477.7314304723,100000.0,5000.0,longitudinal_acceleration,,,,25.724841903260497,0.08063202158535579,6.21567718045981,6.214985673962725,0.09271399099874754,0.1333784718772037,350.4824479200145,1183.0452456366431,168,
58,staged_genetic,60.729228891889655,0.6581499059771517,304.63971403936966,438.30500181356643,0.9762496015603147,175.62919072097466,0.8569573625736843,367.2317823460821,0.004057246878542984,1.660735876985179,0.9420139499939866,301.1113151831369,19.86816123703974,0.6167008235405089,0.0,0.112,0.86,0.73,0.5,0.22060985621768622,0.08108110026820314,0.05,0.6248896013966099,0.6566135970694177,1.0,1.0,0.9499137518104538,95.20529202984108,0.8548125008381984,2.3749,-38.9068,0.53284,1.0,120000.0,100000.0,5000.0,longitudinal_acceleration,,,,22.023337322502456,0.10230877808804495,5.233645907833431,5.232607197689756,0.1042660216321549,0.11773234900390252,278.82751399316334,1376.3134294557997,171,
59,staged_genetic,73.49173494802984,0.5629724732015433,292.52682121079357,88.34662754521446,0.9536396339419997,211.49211322420882,0.9709138119365882,345.08100162276315,0.10028034190554706,6.430841947151989,0.974843616174423,344.27966044666323,20.67742211039085,0.0,0.0,0.112,0.86,0.73,0.5,0.245,0.1875203183531783,0.05,1.8,0.8129181855242736,1.0,1.0,1.5244946673055568,100.99990565114429,1.1996173237400076,2.3749,-38.9068,0.53284,1.0,600000.0,100000.0,5000.0,longitudinal_acceleration,,,,26.142067810993222,0.07793724541501403,6.686451126783401,6.685848878552431,0.08974098295761276,0.14379613879332373,387.9349131303243,1261.9571755109148,175,
60,staged_genetic,56.81289725433169,0.5003401105886948,272.3063675366488,549.5094739990506,0.9846032312621147,250.94852652693186,0.9048058527734449,355.47081828972085,0.02657932981116584,5.400577614129492,0.9250512163326712,270.8613047235186,13.216377663421321,0.09273805286715363,0.0,0.112,0.86,0.73,0.5,0.2236182560725853,0.1550884061404935,0.05,1.1687502081899652,1.813630173209475,1.0,1.0,0.6900483015870512,30.318550062591267,1.0126314358199375,2.3749,-38.9068,0.53284,1.0,600000.0,100000.0,5000.0,longitudinal_acceleration,,,,21.860740065058817,0.08365249500114814,5.185933687098299,5.184387337129114,0.12663390381829934,0.1331868949156058,288.43062039346074,978.4022344967522,183,
61,staged_genetic,86.39171795922714,0.7118776112010929,335.29517967957804,583.541330633439,0.9564346615239796,227.38893892578002,0.8243531140818331,334.05001778771293,0.002074768654332846,12.0,0.8820870488850052,380.1725885474175,48.45031178156086,0.5483834605718163,0.0,0.112,0.86,0.73,0.5,0.21494694880325638,0.13780018773154806,0.05,1.3900663260889725,1.5742701169270994,1.0,1.0,1.7291020686361813,146.10369753484747,1.0616755868945729,2.3749,-38.9068,0.53284,1.0,600000.0,100000.0,5000.0,longitudinal_acceleration,,,,34.564724917421835,0.06400597320904576,8.215356581119662,8.21511726520325,0.06270625092907736,0.14890897128954478,395.58052464721095,1435.5534608002138,187,
62,staged_genetic,61.88182466520421,0.841487590376984,264.0444058859979,418.388762037929,0.9764738683652043,173.39493410600787,0.8370746669862951,307.51579603433817,0.06538761579159723,1.195267481583125,0.99,247.8558611329913,48.89484224503897,0.49092336772210354,0.0,0.112,0.86,0.73,0.5,0.23310410728908396,0.1453181149337035,0.05,1.3933139750544852,2.035042981541214,1.0,1.0,1.8026283125338387,99.24420169486619,0.8393638180765892,2.3749,-38.9068,0.53284,1.0,457445.48240586603,100000.0,5000.0,longitudinal_acceleration,,,,22.484563586300496,0.08574983869816692,5.644024612998571,5.643075774411785,0.10348737304864233,0.12652354685996076,316.97188244421005,1083.5589672180452,173,
63,staged_genetic,74.34220994210634,0.5405047477916018,287.347767145234,460.13324648812886,0.973808072023742,211.00772167969976,0.6853793608379363,373.9999941672048,0.04205761929041787,9.87820615864666,0.9169283591754996,267.50721179457287,78.38624127380291,0.20277715856923187,0.0,0.112,0.86,0.73,0.5,0.2236162706361439,0.12270752610105061,0.05,1.498674658015281,0.7398289045903912,1.0,1.0,1.905338993036299,152.58738917738248,1.0901583840656646,2.3749,-38.9068,0.53284,1.0,600000.0,100000.0,5000.0,longitudinal_acceleration,,,,28.42814511288079,0.0700581488129575,6.881586910897372,6.881022421796958,0.08814104016628894,0.14892606254178234,371.60505198196444,1249.5355828770037,176,
