t_rel,sim_x,sim_y,real_x,real_y,pos_err,sim_vx,sim_vy,real_vx,real_vy,vel_err,sim_yaw,real_yaw,yaw_err,sim_yaw_rate,real_yaw_rate,sim_motor_rpm,real_motor_rpm,sim_front_rpm,real_front_rpm,throttle_rl,steering
0.104027,0.033067,-0.000665545,0.0778324,0.00705058,0.0454256,0.299671,-0.0116983,0.845143,0,0.545472,-0.000633496,-0.000450974,-0.000182523,-0.0111553,0.0129691,47.9255,168,13.224,0,0.6,-0.0860103
0.10413,0.033098,-0.000666777,0.0791619,0.00704999,0.0467058,0.299584,-0.0116995,0.845143,0,0.545559,-0.000634652,-0.000429534,-0.000205118,-0.0111561,0.0131028,48.2037,168,13.2378,0,0.6,-0.0860103
0.107751,0.0341791,-0.000710016,0.0791619,0.00704999,0.0456472,0.298272,-0.011815,0.845143,0,0.54687,-0.000675129,-0.000429534,-0.000245595,-0.0112306,0.0132348,48.9915,168,13.113,0,0.6,-0.0860103
0.107881,0.0342181,-0.000711585,0.0823089,0.00704871,0.0487129,0.298284,-0.0118205,0.845143,0,0.546859,-0.000676596,-0.000386937,-0.000289658,-0.0112367,0.013365,48.784,168,13.0908,0,0.6,-0.0860103
0.108713,0.0344661,-0.000721597,0.0823089,0.00704871,0.0484697,0.29843,-0.0118559,0.845143,0,0.546713,-0.000685956,-0.000386937,-0.000299018,-0.0112801,0.0134934,47.7011,168,12.941,0,0.6,-0.0860103
0.108883,0.034517,-0.000723654,0.083122,0.0070484,0.0492224,0.298472,-0.0118633,0.845143,0,0.54667,-0.00068788,-0.000380393,-0.000307487,-0.0112896,0.0136194,47.434,168,12.9102,0,0.6,-0.0860103
0.12333,0.0388199,-0.000901932,0.083122,0.0070484,0.0450098,0.294014,-0.012144,0.845143,0,0.551128,-0.000854195,-0.000380393,-0.000473802,-0.0115476,0.0137422,46.0026,168,12.5114,0,0.6,-0.0860103
0.12357,0.0388905,-0.000904908,0.0954756,0.00704393,0.0571407,0.293889,-0.0121408,0.845143,0,0.551254,-0.000856968,-0.000343275,-0.000513693,-0.0115491,0.01386,46.2648,168,12.4924,0,0.6,-0.0860103
0.123876,0.0389803,-0.000908696,0.0954756,0.00704393,0.0570523,0.293739,-0.012137,0.845143,0,0.551404,-0.000860499,-0.000343275,-0.000517224,-0.0115512,0.0139731,46.436,168,12.4741,0,0.6,-0.0860103
0.124289,0.0391018,-0.000913824,0.0959368,0.00704377,0.0573894,0.293554,-0.0121331,0.845143,0,0.551588,-0.000865281,-0.000340504,-0.000524777,-0.011554,0.0140812,46.6323,168,12.4594,0,0.6,-0.0860103
0.125566,0.0394764,-0.000929644,0.0959368,0.00704377,0.0570206,0.293127,-0.0121347,0.845143,0,0.552016,-0.000880041,-0.000340504,-0.000539537,-0.0115622,0.0141845,46.6773,168,12.4876,0,0.6,-0.0860103
0.1258,0.039545,-0.000932544,0.0973658,0.0070433,0.0583684,0.29307,-0.0121375,0.845143,0,0.552072,-0.000882747,-0.000317577,-0.00056517,-0.0115638,0.014283,46.5765,168,12.5027,0,0.6,-0.0860103
0.125803,0.0395458,-0.000932579,0.0973658,0.0070433,0.0583676,0.29307,-0.0121375,0.845143,0,0.552073,-0.000882779,-0.000317577,-0.000565202,-0.0115638,0.0143766,46.5266,168,12.5029,0,0.6,-0.0860103
0.126001,0.0396038,-0.000935032,0.0973658,0.0070433,0.0583104,0.293028,-0.0121407,0.845143,0,0.552114,-0.000885068,-0.000317577,-0.000567491,-0.0115653,0.0144647,46.5254,168,12.5181,0,0.6,-0.0860103
0.126008,0.0396059,-0.000935123,0.0975659,0.00704323,0.0585065,0.293027,-0.0121408,0.845143,0,0.552116,-0.000885152,-0.000314367,-0.000570785,-0.0115654,0.0145475,46.4226,168,12.5187,0,0.6,-0.0860103
0.126332,0.0397006,-0.000939131,0.0977332,0.00704318,0.058579,0.292969,-0.0121473,0.845143,0,0.552174,-0.000888889,-0.000310056,-0.000578833,-0.0115683,0.0146249,46.3226,168,12.5469,0,0.6,-0.0860103
0.126682,0.0398031,-0.000943475,0.0977332,0.00704318,0.058478,0.29292,-0.0121561,0.845143,0,0.552222,-0.000892939,-0.000310056,-0.000582883,-0.0115722,0.0146968,46.0853,168,12.5814,0,0.6,-0.0860103
0.126823,0.0398446,-0.000945235,0.0983082,0.00704301,0.0590068,0.292904,-0.01216,0.845143,0,0.552238,-0.000894579,-0.000294065,-0.000600514,-0.011574,0.0147619,45.9433,168,12.5962,0,0.6,-0.0860103
0.136297,0.0426183,-0.00106441,0.0983082,0.00704301,0.056277,0.29184,-0.0123689,0.845143,0,0.553302,-0.00100529,-0.000294065,-0.00071123,-0.0117304,0.01482,38.7309,168,12.5417,0,0.6,-0.0860103
0.136524,0.0426846,-0.00106728,0.106435,0.00704142,0.0642637,0.291716,-0.0123652,0.845143,0,0.553427,-0.00100796,-9.6597e-05,-0.000911362,-0.0117306,0.0148708,38.9428,168,12.5327,0,0.6,-0.0860103
0.136598,0.0427061,-0.00106822,0.106435,0.00704142,0.0642425,0.291674,-0.0123639,0.845143,0,0.553468,-0.00100882,-9.6597e-05,-0.000912228,-0.0117307,0.0149143,39.0264,168,12.53,0,0.6,-0.0860103
0.137308,0.0429131,-0.0010772,0.106689,0.0070414,0.0642905,0.291247,-0.0123481,0.845143,0,0.553895,-0.00101716,-9.25004e-05,-0.000924656,-0.0117304,0.0149502,39.535,168,12.5142,0,0.6,-0.0860103
0.13736,0.0429282,-0.00107786,0.106689,0.0070414,0.0642756,0.291215,-0.0123467,0.845143,0,0.553928,-0.00101777,-9.25004e-05,-0.000925265,-0.0117303,0.0149787,39.7001,168,12.5135,0,0.6,-0.0860103
0.13742,0.0429458,-0.00107862,0.107333,0.00704134,0.0648971,0.291177,-0.0123452,0.845143,0,0.553966,-0.00101848,-8.49693e-05,-0.000933506,-0.0117302,0.014999,39.7488,168,12.5129,0,0.6,-0.0860103
0.138024,0.0431215,-0.00108625,0.107333,0.00704134,0.0647237,0.290782,-0.0123286,0.845143,0,0.554361,-0.00102556,-8.49693e-05,-0.000940588,-0.0117268,0.0150109,40.2606,168,12.5126,0,0.6,-0.0860103
0.138116,0.0431481,-0.00108741,0.107894,0.00704129,0.0652546,0.29072,-0.0123261,0.845143,0,0.554422,-0.00102663,-7.74569e-05,-0.000949174,-0.011726,0.0150146,40.4182,168,12.5133,0,0.6,-0.0860103
0.138167,0.043163,-0.00108805,0.107894,0.00704129,0.06524,0.290686,-0.0123246,0.845143,0,0.554456,-0.00102723,-7.74569e-05,-0.000949772,-0.0117255,0.0150093,40.5147,168,12.5138,0,0.6,-0.0860103
0.138546,0.043273,-0.00109283,0.108015,0.00704129,0.0652509,0.290428,-0.0123142,0.845143,0,0.554714,-0.00103167,-7.54142e-05,-0.000956255,-0.0117207,0.0149952,40.7727,168,12.5193,0,0.6,-0.0860103
0.140618,0.0438733,-0.00111893,0.108015,0.00704129,0.0646587,0.289037,-0.0122758,0.845143,0,0.556106,-0.00105591,-7.54142e-05,-0.000980493,-0.0116707,0.0149717,42.9564,168,12.5714,0,0.6,-0.0860103
0.144267,0.0449248,-0.00116488,0.108015,0.00704129,0.0636217,0.287396,-0.012304,0.845143,0,0.557746,-0.00109852,-7.54142e-05,-0.0010231,-0.0117457,0.0149386,44.493,168,12.5212,0,0.6,-0.0933643
0.145498,0.0452781,-0.00118043,0.113171,0.00704112,0.0683886,0.287166,-0.012339,0.845143,0,0.557976,-0.00111302,1.19858e-05,-0.001125,-0.0118236,0.0148955,44.0106,168,12.4555,0,0.6,-0.0933643
0.145902,0.0453943,-0.00118556,0.113171,0.00704112,0.0682738,0.287119,-0.0123561,0.845241,0,0.558121,-0.0011178,1.19858e-05,-0.00112979,-0.0118434,0.0148424,43.7286,168,12.4337,0,0.6,-0.0933643
0.146049,0.0454366,-0.00118742,0.113171,0.00704112,0.0682321,0.287105,-0.0123633,0.845437,0,0.558331,-0.00111955,1.19858e-05,-0.00113153,-0.0118495,0.0147786,43.6336,168,12.426,0,0.6,-0.0933643
0.14615,0.0454655,-0.0011887,0.114552,0.00704116,0.0695753,0.287096,-0.0123684,0.845731,0,0.558635,-0.00112074,4.32219e-05,-0.00116397,-0.0118534,0.0147038,43.5247,168,12.4209,0,0.6,-0.0933643
0.14626,0.0454971,-0.0011901,0.114552,0.00704116,0.0695441,0.287087,-0.0123742,0.846123,0,0.559036,-0.00112205,4.32219e-05,-0.00116527,-0.0118572,0.014617,43.4478,168,12.4154,0,0.6,-0.0933643
0.14635,0.0455228,-0.00119123,0.114677,0.00704117,0.0696422,0.28708,-0.0123792,0.846613,0,0.559533,-0.00112311,4.61945e-05,-0.0011693,-0.0118602,0.0145177,43.3613,168,12.411,0,0.6,-0.0933643
0.146638,0.0456054,-0.00119489,0.114677,0.00704117,0.0695606,0.287061,-0.0123966,0.847201,0,0.560139,-0.00112652,4.61945e-05,-0.00117272,-0.0118678,0.014406,43.1693,168,12.3976,0,0.6,-0.0933643
0.146797,0.0456513,-0.00119693,0.114855,0.00704117,0.0696923,0.287053,-0.0124071,0.847887,0,0.560834,-0.00112842,5.07134e-05,-0.00117913,-0.0118711,0.0142819,43.0455,168,12.3908,0,0.6,-0.0933643
0.146958,0.0456974,-0.00119897,0.115174,0.00704119,0.0699636,0.287045,-0.0124182,0.848671,0,0.561626,-0.00113033,5.87786e-05,-0.00118911,-0.0118737,0.0141453,42.9037,168,12.3844,0,0.6,-0.0933643
0.159178,0.0491899,-0.00135762,0.115174,0.00704119,0.0665164,0.283222,-0.0126965,0.849553,0,0.566332,-0.00127703,5.87786e-05,-0.00133581,-0.0121236,0.0139966,41.531,168,12.2492,0,0.6,-0.0933643
0.159359,0.0492412,-0.00135998,0.125773,0.00704309,0.0769913,0.283128,-0.0126892,0.850533,0,0.567405,-0.00127923,0.000298643,-0.00157787,-0.0121323,0.0138358,41.6581,168,12.2385,0,0.6,-0.0933643
0.159649,0.0493232,-0.00136376,0.125773,0.00704309,0.0769102,0.282982,-0.0126777,0.851611,0,0.568629,-0.00128274,0.000298643,-0.00158139,-0.0121436,0.0136635,41.8575,168,12.2223,0,0.6,-0.0933643
0.159776,0.0493591,-0.00136542,0.126171,0.00704321,0.0772703,0.282919,-0.0126729,0.852788,0,0.569868,-0.00128428,0.000306724,-0.00159101,-0.0121474,0.0134795,41.9412,168,12.2156,0,0.6,-0.0933643
0.159976,0.0494156,-0.00136802,0.126171,0.00704321,0.0772144,0.282822,-0.0126659,0.854062,0,0.571239,-0.00128671,0.000306724,-0.00159343,-0.0121512,0.0132845,42.0119,168,12.2057,0,0.6,-0.0933643
0.160195,0.0494777,-0.00137088,0.126171,0.00704321,0.077153,0.282717,-0.0126589,0.855434,0,0.572717,-0.00128938,0.000306724,-0.0015961,-0.0121534,0.013079,42.1718,168,12.1956,0,0.6,-0.0933643
0.160419,0.049541,-0.0013738,0.126171,0.00704321,0.0770904,0.282613,-0.0126531,0.856904,0,0.574291,-0.0012921,0.000306724,-0.00159882,-0.0121526,0.0128631,42.2765,168,12.1862,0,0.6,-0.0933643
0.16214,0.0500266,-0.0013962,0.126446,0.00704329,0.0768843,0.281914,-0.0126729,0.858472,0,0.576559,-0.00131295,0.000311395,-0.00162434,-0.01206,0.0126374,42.7085,168,12.1508,0,0.6,-0.0933643
0.162485,0.0501239,-0.00140071,0.126632,0.00704335,0.0769726,0.281796,-0.012689,0.860138,0,0.578342,-0.00131711,0.000313214,-0.00163032,-0.0120349,0.0124018,42.7182,168,12.1511,0,0.6,-0.0933643
0.162672,0.0501766,-0.00140315,0.126821,0.00704341,0.0771088,0.281736,-0.0126986,0.861903,0,0.580166,-0.00131935,0.0003148,-0.00163415,-0.0120225,0.0121563,42.7117,168,12.1522,0,0.6,-0.0933643
0.163903,0.0505232,-0.00141928,0.126821,0.00704341,0.0767661,0.281397,-0.0127598,0.863765,0,0.582368,-0.00133412,0.0003148,-0.00164892,-0.0119876,0.0119006,42.4575,168,12.1715,0,0.6,-0.0933643
0.172626,0.0529711,-0.00153445,0.126821,0.00704341,0.0743468,0.27964,-0.0129715,0.865725,0,0.586085,-0.00144019,0.0003148,-0.00175499,-0.012219,0.0116346,38.3431,168,12.1159,0,0.6,-0.0946058
0.172861,0.0530368,-0.00153759,0.137138,0.00704732,0.0845383,0.279552,-0.0129575,0.867783,0,0.588231,-0.00144306,0.000442632,-0.00188569,-0.012254,0.0113586,38.3764,168,12.1094,0,0.6,-0.0946058
0.173503,0.053216,-0.00154614,0.137138,0.00704732,0.0843609,0.279294,-0.0129028,0.86994,0,0.590646,-0.00145095,0.000442632,-0.00189359,-0.0123508,0.0110724,38.4884,168,12.0935,0,0.6,-0.0946058
0.174239,0.0534217,-0.00155592,0.137138,0.00704732,0.0841573,0.278972,-0.0128295,0.872194,0,0.593222,-0.00146009,0.000442632,-0.00190272,-0.0124319,0.0107762,38.7,168,12.0788,0,0.6,-0.0946058
0.174542,0.053506,-0.00155992,0.137879,0.00704765,0.0848105,0.278834,-0.0128025,0.874546,0,0.595713,-0.00146385,0.000457468,-0.00192132,-0.012448,0.0104704,38.8237,168,12.0739,0,0.6,-0.0946058
0.176183,0.053963,-0.00158156,0.138502,0.00704794,0.0849779,0.278039,-0.012774,0.876997,0,0.598958,-0.00148421,0.000473686,-0.0019579,-0.0123017,0.0101557,39.5624,168,12.0559,0,0.6,-0.0946058
0.176201,0.053968,-0.00158179,0.138502,0.00704794,0.0849729,0.27803,-0.0127749,0.879545,0,0.601515,-0.00148443,0.000473686,-0.00195812,-0.0122984,0.00983225,39.6541,168,12.0558,0,0.6,-0.0946058
0.176362,0.0540128,-0.00158392,0.14016,0.00704876,0.0865781,0.27795,-0.0127852,0.882191,0,0.604242,-0.00148641,0.000515062,-0.00200148,-0.0122669,0.00950006,39.6631,168,12.0545,0,0.6,-0.0946058
0.176516,0.0540556,-0.00158595,0.14016,0.00704876,0.0865357,0.277873,-0.0127968,0.884936,0,0.607063,-0.0014883,0.000515062,-0.00200336,-0.0122356,0.00915926,39.7445,168,12.0533,0,0.6,-0.0946058
0.176679,0.0541007,-0.0015881,0.140426,0.0070489,0.0867564,0.277792,-0.0128109,0.887778,0,0.609986,-0.00149028,0.000522695,-0.00201298,-0.0122017,0.00880997,39.8222,168,12.052,0,0.6,-0.0946058
0.177229,0.0542536,-0.00159539,0.140426,0.0070489,0.086605,0.27752,-0.0128685,0.890718,0,0.613198,-0.00149697,0.000522695,-0.00201966,-0.0120892,0.0084522,40.0857,168,12.0477,0,0.6,-0.0946058
0.177457,0.0543166,-0.00159842,0.141028,0.00704922,0.0871419,0.277408,-0.0128946,0.893757,0,0.616348,-0.00149971,0.000535932,-0.00203565,-0.0120472,0.00808594,40.229,168,12.0457,0,0.6,-0.0946058
0.184539,0.0562714,-0.00169225,0.141028,0.00704922,0.0852066,0.275037,-0.0128692,0.896893,0,0.621856,-0.0015864,0.000535932,-0.00212233,-0.0120078,0.0077112,40.2891,168,11.9083,0,0.6,-0.0946058
0.18562,0.0565687,-0.00170677,0.141028,0.00704922,0.0849123,0.274828,-0.0130893,0.900127,0,0.625299,-0.00159925,0.000535932,-0.00213518,-0.0117969,0.00732797,39.7542,168,11.8976,0,0.6,-0.0946058
0.185885,0.0566415,-0.00171036,0.147206,0.00705278,0.0909873,0.274777,-0.0131259,0.90346,0,0.628683,-0.00160238,0.000618761,-0.00222114,-0.0117917,0.00693626,39.596,168,11.8962,0,0.6,-0.0946058
0.186038,0.0566836,-0.00171243,0.14812,0.00705335,0.0918557,0.274747,-0.0131414,0.90689,0,0.632143,-0.00160418,0.000623428,-0.00222761,-0.0117997,0.00653606,39.529,168,11.8957,0,0.6,-0.0946058
0.18691,0.056923,-0.00172429,0.14812,0.00705335,0.0916185,0.274573,-0.0131381,0.910419,0,0.635846,-0.00161454,0.000623428,-0.00223796,-0.0119917,0.00612738,39.1075,168,11.8951,0,0.6,-0.0946058
0.187029,0.0569555,-0.00172589,0.14921,0.00705403,0.0926715,0.274548,-0.0131257,0.914045,0,0.639497,-0.00161596,0.000628994,-0.00224495,-0.0120336,0.00571021,39.0247,168,11.8953,0,0.6,-0.0946058
0.188717,0.0574187,-0.00174851,0.14921,0.00705403,0.0922126,0.274162,-0.0127318,0.91777,0,0.643608,-0.00163688,0.000628994,-0.00226588,-0.0127363,0.00528501,38.3723,168,11.9024,0,0.6,-0.0946058
0.188734,0.0574234,-0.00174874,0.14921,0.00705403,0.0922079,0.274158,-0.012727,0.921592,0,0.647435,-0.0016371,0.000628994,-0.0022661,-0.012742,0.00485211,38.3144,168,11.9025,0,0.6,-0.0946058
0.188857,0.0574571,-0.00175035,0.150737,0.00705499,0.0936947,0.274126,-0.0126947,0.925513,0,0.651386,-0.00163867,0.000631062,-0.00226973,-0.0127782,0.00441321,38.3091,168,11.903,0,0.6,-0.0929823
0.189001,0.0574965,-0.00175224,0.150737,0.00705499,0.0936556,0.274089,-0.012659,0.929531,0,0.655442,-0.00164051,0.000631062,-0.00227157,-0.0128138,0.0039683,38.2733,168,11.9036,0,0.6,-0.0929823
0.189165,0.0575415,-0.00175439,0.150977,0.00705515,0.09385,0.274045,-0.0126218,0.933648,0,0.659602,-0.00164262,0.000632913,-0.00227553,-0.0128445,0.00351757,38.234,168,11.9042,0,0.6,-0.0929823
0.189212,0.0575543,-0.001755,0.150977,0.00705515,0.0938373,0.274033,-0.0126115,0.937862,0,0.663829,-0.00164322,0.000632913,-0.00227613,-0.0128524,0.00306101,38.1926,168,11.9044,0,0.6,-0.0929823
0.189381,0.0576006,-0.00175721,0.151155,0.00705526,0.0939686,0.273987,-0.0125792,0.942175,0,0.668188,-0.00164539,0.000637467,-0.00228286,-0.0128693,0.0025969,38.1812,168,11.9048,0,0.6,-0.0929823
0.195392,0.0592411,-0.00183789,0.151155,0.00705526,0.0923431,0.271674,-0.0128824,0.946585,0,0.674911,-0.00171787,0.000637467,-0.00235534,-0.0125325,0.00212523,38.9416,168,11.7902,0,0.6,-0.0929823
0.195571,0.0592898,-0.00184027,0.151155,0.00705526,0.0922949,0.271596,-0.0127888,0.951094,0,0.679497,-0.00172013,0.000637467,-0.00235759,-0.0126686,0.00164309,39.0065,168,11.7842,0,0.6,-0.0929823
0.195899,0.0593786,-0.00184458,0.156379,0.00705923,0.0974078,0.271455,-0.0126135,0.9557,0,0.684245,-0.00172431,0.000883503,-0.00260781,-0.0128975,0.00115046,39.1197,168,11.7735,0,0.6,-0.0929823
0.197906,0.0599227,-0.0018701,0.156379,0.00705923,0.0968684,0.270639,-0.0121197,0.960405,0,0.689766,-0.00175065,0.000883503,-0.00263416,-0.0128581,0.000647345,39.6641,168,11.7196,0,0.6,-0.0929823
0.198865,0.0601821,-0.00188234,0.15653,0.00705937,0.0967619,0.270282,-0.0125203,0.965208,0,0.694926,-0.00176255,0.000891518,-0.00265407,-0.0119011,0.000133753,39.807,168,11.7031,0,0.6,-0.0868068
0.19891,0.0601942,-0.00188292,0.15653,0.00705937,0.0967499,0.270266,-0.0125471,0.970108,0,0.699843,-0.00176309,0.000891518,-0.0026546,-0.0118505,-0.000390319,39.824,168,11.7024,0,0.6,-0.0868068
0.199046,0.0602308,-0.0018847,0.15653,0.00705937,0.0967136,0.270217,-0.0126316,0.975107,0,0.70489,-0.00176468,0.000891518,-0.0026562,-0.0116971,-0.000924938,39.8277,168,11.7006,0,0.6,-0.0868068
0.199235,0.0602821,-0.0018872,0.159352,0.00706209,0.0994728,0.270149,-0.0127557,0.980203,0,0.710054,-0.00176688,0.0010357,-0.00280258,-0.0114865,-0.00147007,39.8369,168,11.6983,0,0.6,-0.0868068
0.200065,0.060506,-0.0018984,0.159466,0.0070622,0.099365,0.269865,-0.013299,0.985398,0,0.715534,-0.00177607,0.00104068,-0.00281675,-0.010738,-0.00202573,39.8442,168,11.6903,0,0.6,-0.0868068
0.204904,0.0618086,-0.00196237,0.159466,0.0070622,0.0980737,0.268607,-0.0112786,0.990691,0,0.722083,-0.0018352,0.00104068,-0.00287588,-0.0138034,-0.00259189,38.6041,168,11.6705,0,0.6,-0.0868068
0.205857,0.0620644,-0.00197371,0.164418,0.00706789,0.102752,0.268403,-0.0116721,0.996081,0,0.727679,-0.00184779,0.00125584,-0.00310363,-0.0124462,-0.00316855,38.2641,168,11.6623,0,0.6,-0.0868068
0.206178,0.0621506,-0.00197767,0.0911207,0.00534562,0.0298814,0.268329,-0.011975,1.00157,0,0.733241,-0.00185169,0.000783468,-0.00263516,-0.0117999,-0.0037557,38.1472,168,11.6587,0,0.6,-0.0868068
0.209315,0.0629909,-0.0020216,0.0911207,0.00534562,0.0290785,0.267408,-0.0138986,1.00716,0,0.739749,-0.00188248,0.000783468,-0.00266595,-0.0103756,-0.00435344,37.5096,168,11.603,0,0.6,-0.0868068
0.209456,0.0630285,-0.00202362,0.0948488,0.00534874,0.0326632,0.26736,-0.0137614,1.01284,0,0.745482,-0.00188396,0.000888747,-0.00277271,-0.010699,-0.00495926,37.4989,168,11.6002,0,0.6,-0.0868068
0.209533,0.0630491,-0.00202471,0.0948488,0.00534874,0.0326434,0.267333,-0.0136783,1.01862,0,0.751291,-0.00188479,0.000888747,-0.00277354,-0.0108839,-0.00557315,37.4932,168,11.5986,0,0.6,-0.0868068
0.209668,0.0630852,-0.00202662,0.0950326,0.0053489,0.0327877,0.267287,-0.0135135,1.0245,0,0.757218,-0.00188629,0.000892251,-0.00277854,-0.0112296,-0.00619361,37.4907,168,11.5959,0,0.6,-0.0868068
0.20977,0.0631124,-0.00202804,0.0950326,0.0053489,0.0327615,0.267251,-0.0133777,1.03048,0,0.763232,-0.00188744,0.000892251,-0.00277969,-0.0115004,-0.00682063,37.4879,168,11.5938,0,0.6,-0.0868068
0.20995,0.0631606,-0.00203052,0.0952327,0.00534908,0.0329101,0.267188,-0.0131102,1.03656,0,0.769372,-0.00188956,0.000894769,-0.00278433,-0.0120017,-0.0074533,37.4869,168,11.5903,0,0.6,-0.0868068
0.209959,0.063163,-0.00203064,0.0952327,0.00534908,0.0329078,0.267185,-0.0130966,1.04274,0,0.77555,-0.00188967,0.000894769,-0.00278444,-0.0120265,-0.00809132,37.488,168,11.5901,0,0.6,-0.0868068
0.210133,0.0632094,-0.00203298,0.0953929,0.00534923,0.0330193,0.267125,-0.0128148,1.04901,0,0.781883,-0.0018918,0.000896374,-0.00278818,-0.0125195,-0.00873471,37.4881,168,11.5868,0,0.6,-0.0868068
0.210217,0.063232,-0.0020341,0.0953929,0.00534923,0.0329975,0.267095,-0.0126706,1.05538,0,0.788284,-0.00189287,0.000896374,-0.00278925,-0.0127615,-0.00938336,37.4922,168,11.5851,0,0.6,-0.0868068
0.21032,0.0632593,-0.00203544,0.0956111,0.00534942,0.033184,0.267059,-0.0124909,1.06185,0,0.794788,-0.00189419,0.000898855,-0.00279305,-0.0130533,-0.0100373,37.4948,168,11.5832,0,0.6,-0.0868068
0.210415,0.0632848,-0.00203667,0.0956111,0.00534942,0.0331594,0.267026,-0.0123187,1.06841,0,0.801388,-0.00189545,0.000898855,-0.00279431,-0.0133239,-0.0106965,37.4989,168,11.5815,0,0.6,-0.0868068
0.210507,0.0633094,-0.00203784,0.0957781,0.00534957,0.0332986,0.266994,-0.0121492,1.07508,0,0.808085,-0.00189669,0.000900804,-0.00279749,-0.0135816,-0.0113612,37.5036,168,11.5798,0,0.6,-0.0868068
0.218627,0.0654645,-0.0021433,0.0957781,0.00534957,0.0312259,0.26389,-0.00979638,1.08184,0,0.817952,-0.00199099,0.000900804,-0.00289179,-0.0175523,-0.0120314,38.661,168,11.4445,0,0.6,-0.0868068
0.222122,0.0663852,-0.00217706,0.0957781,0.00534957,0.0303413,0.263114,-0.0138395,1.0887,0,0.825589,-0.00204294,0.000900804,-0.00294374,-0.00501045,-0.0127071,49.2942,168,11.4078,0,0.6,-0.0858766
0.222304,0.0664331,-0.00217975,0.0957781,0.00534957,0.0302956,0.263122,-0.0146723,1.09566,0,0.832539,-0.00204375,0.000900804,-0.00294455,-0.00388105,-0.0133882,52.8694,168,11.4059,0,0.6,-0.0858766
0.222316,0.0664364,-0.00217995,0.105672,0.00535915,0.0399532,0.263123,-0.0147314,1.10272,0,0.839595,-0.0020438,0.00103484,-0.00307863,-0.00380246,-0.0140745,56.1554,168,11.4057,0,0.6,-0.0858766
0.22252,0.0664899,-0.00218314,0.105672,0.00535915,0.0399013,0.263155,-0.0156459,1.10987,0,0.846719,-0.00204445,0.00103484,-0.00307929,-0.0026652,-0.014766,58.1913,168,11.4035,0,0.6,-0.0858766
0.222568,0.0665028,-0.00218394,0.105826,0.00535931,0.04004,0.263166,-0.0158618,1.11713,0,0.853961,-0.00204457,0.00103639,-0.00308097,-0.00241214,-0.0154624,59.9749,168,11.403,0,0.6,-0.0858766
0.222765,0.0665545,-0.00218724,0.106008,0.0053595,0.0401691,0.263239,-0.0166537,1.12448,0,0.861238,-0.00204497,0.00103784,-0.00308281,-0.00159798,-0.0161637,60.8249,168,11.4007,0,0.6,-0.0858766
0.222788,0.0665604,-0.00218763,0.106008,0.0053595,0.0401634,0.263248,-0.0167448,1.13193,0,0.868678,-0.002045,0.00103784,-0.00308285,-0.0015071,-0.0168698,64.1478,168,11.4005,0,0.6,-0.0858766
0.222959,0.0666054,-0.00219064,0.106008,0.0053595,0.0401198,0.263342,-0.0173586,1.13947,0,0.876131,-0.00204522,0.00103784,-0.00308306,-0.000998771,-0.0175791,64.5259,168,11.3986,0,0.6,-0.0858766
0.222973,0.0666092,-0.00219089,0.106235,0.00535973,0.0403384,0.26335,-0.0174099,1.14712,0,0.883768,-0.00204523,0.00103743,-0.00308266,-0.000957342,-0.0182896,67.3138,168,11.3984,0,0.6,-0.0858766
0.223159,0.0666582,-0.00219428,0.106379,0.00535988,0.0404329,0.263489,-0.017966,1.15486,0,0.891372,-0.00204538,0.00103529,-0.00308067,-0.000659023,-0.0190013,67.5457,168,11.3965,0,0.6,-0.0858766
0.224498,0.0670121,-0.00221973,0.106379,0.00535988,0.04009,0.265695,-0.0176554,1.1627,0,0.897007,-0.00204853,0.00103529,-0.00308382,-0.00609452,-0.0197142,85.4533,168,11.397,0,0.6,-0.0858766
0.224627,0.0670466,-0.00222206,0.10768,0.00536122,0.0413349,0.266024,-0.0172297,1.17064,0,0.904617,-0.00204939,0.00101602,-0.00306541,-0.00716955,-0.0204282,87.4398,168,11.3995,0,0.6,-0.0858766
0.234875,0.0700027,-0.00237087,0.10768,0.00536122,0.0384625,0.312848,-0.0161132,1.17868,0,0.865831,-0.00217217,0.00101602,-0.00318819,-0.0210131,-0.0211438,120.587,168,13.7324,24.47,0.6,-0.0858766
0.234907,0.070013,-0.00237142,0.10768,0.00536122,0.0384525,0.313005,-0.0159723,1.18681,0,0.873809,-0.00217286,0.00101602,-0.00318888,-0.0212258,-0.0218609,121.112,168,13.7377,24.47,0.6,-0.0858766
